pol_num,status,issue_date,inc_guar,qual,age,product,gender,wd_age,term_date
16164,Active,2016-06-28,FALSE,FALSE,73,c,M,73,NA
16165,Death,2009-01-31,FALSE,TRUE,70,b,F,72,2015-07-19
16166,Surrender,2009-01-23,TRUE,TRUE,51,c,F,64,2019-02-14
16167,Active,2015-04-12,TRUE,TRUE,63,a,F,79,NA
16168,Death,2005-09-16,FALSE,FALSE,69,a,F,69,2014-02-26
16169,Active,2008-09-22,TRUE,FALSE,69,b,M,69,NA
16170,Active,2010-12-04,TRUE,TRUE,60,a,F,62,NA
16171,Active,2017-10-04,TRUE,FALSE,47,c,F,70,NA
16172,Surrender,2006-08-26,FALSE,TRUE,74,c,F,74,2013-01-01
16173,Active,2017-04-23,TRUE,FALSE,57,b,F,72,NA
16174,Active,2018-05-14,TRUE,TRUE,57,a,F,74,NA
16175,Surrender,2005-09-29,FALSE,TRUE,61,c,M,61,2016-09-20
16176,Active,2014-11-19,TRUE,TRUE,66,a,M,80,NA
16177,Active,2017-01-21,TRUE,TRUE,48,c,F,66,NA
16178,Active,2009-02-22,FALSE,FALSE,67,c,F,67,NA
16179,Surrender,2018-09-02,TRUE,TRUE,67,c,F,80,2020-04-14
16180,Active,2011-01-30,TRUE,FALSE,65,b,M,70,NA
16181,Active,2014-05-26,TRUE,TRUE,63,b,F,66,NA
16182,Active,2016-02-07,FALSE,TRUE,61,b,F,62,NA
16183,Active,2015-02-05,FALSE,TRUE,61,c,M,63,NA
16184,Active,2010-10-07,TRUE,TRUE,60,b,F,60,NA
16185,Active,2009-12-28,FALSE,FALSE,50,c,F,71,NA
16186,Active,2017-01-14,FALSE,FALSE,65,c,F,65,NA
16187,Active,2012-09-26,FALSE,FALSE,55,c,F,59,NA
16188,Surrender,2006-11-16,TRUE,FALSE,58,c,F,79,2018-01-01
16189,Active,2019-02-23,TRUE,TRUE,70,c,M,70,NA
16190,Active,2016-10-26,TRUE,FALSE,65,c,F,69,NA
16191,Surrender,2005-01-30,FALSE,FALSE,63,c,F,67,2018-10-05
16192,Surrender,2008-06-05,FALSE,FALSE,65,c,M,71,2016-04-02
16193,Active,2018-04-06,FALSE,FALSE,79,c,M,79,NA
16194,Active,2013-03-19,TRUE,FALSE,79,a,M,79,NA
16195,Active,2009-05-09,FALSE,TRUE,66,c,M,78,NA
16196,Surrender,2006-01-10,FALSE,FALSE,63,b,F,63,2016-05-02
16197,Active,2013-10-28,FALSE,TRUE,79,a,F,79,NA
16198,Active,2012-11-20,FALSE,TRUE,58,b,M,65,NA
16199,Active,2007-04-24,TRUE,TRUE,68,b,M,80,NA
16200,Active,2019-04-28,FALSE,TRUE,76,c,M,76,NA
16201,Active,2016-07-16,TRUE,FALSE,65,a,M,75,NA
16202,Surrender,2005-07-10,FALSE,TRUE,51,a,F,55,2016-03-16
16203,Active,2014-05-18,FALSE,TRUE,68,c,F,68,NA
16204,Death,2006-06-07,FALSE,TRUE,63,c,F,63,2016-04-21
16205,Active,2011-09-18,FALSE,TRUE,54,a,F,67,NA
16206,Surrender,2008-12-27,TRUE,FALSE,68,c,M,76,2019-10-29
16207,Surrender,2009-07-02,TRUE,FALSE,61,c,M,80,2018-02-11
16208,Death,2009-01-05,TRUE,TRUE,79,a,M,79,2019-01-02
16209,Active,2018-05-29,TRUE,TRUE,63,b,F,77,NA
16210,Active,2018-12-23,FALSE,TRUE,79,a,M,79,NA
16211,Active,2013-06-20,TRUE,TRUE,51,b,M,63,NA
16212,Active,2013-05-21,TRUE,FALSE,74,c,M,77,NA
16213,Active,2018-02-07,FALSE,TRUE,65,a,F,65,NA
16214,Active,2015-11-12,TRUE,FALSE,57,b,F,68,NA
16215,Surrender,2008-03-30,TRUE,FALSE,61,b,F,71,2016-10-30
16216,Surrender,2009-06-03,TRUE,FALSE,60,c,M,70,2019-10-20
16217,Active,2015-08-05,TRUE,FALSE,72,c,M,72,NA
16218,Active,2007-09-09,FALSE,FALSE,63,a,F,63,NA
16219,Surrender,2005-09-29,TRUE,FALSE,56,b,F,65,2017-05-20
16220,Active,2011-01-15,FALSE,FALSE,71,c,F,71,NA
16221,Death,2005-08-04,TRUE,FALSE,74,b,F,74,2011-05-28
16222,Active,2007-09-23,TRUE,FALSE,65,b,F,69,NA
16223,Active,2015-03-27,TRUE,FALSE,62,c,M,69,NA
16224,Surrender,2005-12-30,FALSE,TRUE,73,c,M,73,2016-11-17
16225,Surrender,2009-08-14,TRUE,FALSE,44,b,F,76,2020-02-27
16226,Death,2012-04-28,TRUE,FALSE,73,c,F,79,2017-12-02
16227,Surrender,2005-09-29,FALSE,FALSE,70,c,F,74,2016-10-23
16228,Active,2014-01-11,FALSE,TRUE,55,b,M,58,NA
16229,Surrender,2008-04-09,TRUE,TRUE,57,c,M,76,2016-05-02
16230,Active,2005-09-27,TRUE,FALSE,61,b,M,61,NA
16231,Active,2016-04-28,FALSE,TRUE,57,c,M,57,NA
16232,Active,2006-10-17,TRUE,TRUE,48,c,F,64,NA
16233,Active,2018-03-12,TRUE,TRUE,59,b,F,73,NA
16234,Active,2017-11-17,TRUE,TRUE,59,a,M,63,NA
16235,Active,2010-09-05,TRUE,TRUE,68,c,F,68,NA
16236,Active,2011-06-29,FALSE,FALSE,77,c,F,77,NA
16237,Active,2015-08-18,TRUE,TRUE,62,a,M,62,NA
16238,Active,2019-04-08,FALSE,FALSE,67,b,M,67,NA
16239,Active,2005-02-19,TRUE,FALSE,55,c,M,55,NA
16240,Active,2015-02-23,TRUE,TRUE,61,c,F,78,NA
16241,Active,2015-09-01,TRUE,TRUE,56,b,F,76,NA
16242,Active,2016-05-26,TRUE,FALSE,60,a,M,60,NA
16243,Active,2007-06-14,TRUE,FALSE,73,c,F,73,NA
16244,Active,2013-07-19,TRUE,FALSE,60,b,M,60,NA
16245,Active,2006-07-08,TRUE,TRUE,72,c,M,72,NA
16246,Active,2019-04-25,TRUE,TRUE,54,c,F,56,NA
16247,Active,2007-11-01,FALSE,TRUE,57,c,F,71,NA
16248,Death,2015-10-12,FALSE,FALSE,67,c,F,67,2017-08-22
16249,Active,2018-07-01,TRUE,TRUE,71,a,F,76,NA
16250,Active,2012-03-01,TRUE,FALSE,59,c,M,63,NA
16251,Active,2017-05-08,FALSE,FALSE,61,a,F,61,NA
16252,Active,2014-06-13,FALSE,TRUE,66,b,F,71,NA
16253,Active,2014-09-17,TRUE,TRUE,63,b,M,79,NA
16254,Active,2015-07-27,TRUE,TRUE,62,c,M,65,NA
16255,Death,2006-04-17,FALSE,FALSE,64,b,F,64,2015-11-27
16256,Death,2008-09-22,TRUE,TRUE,68,b,M,68,2009-05-11
16257,Active,2005-06-23,TRUE,TRUE,68,c,F,68,NA
16258,Active,2012-06-23,TRUE,TRUE,46,a,F,72,NA
16259,Active,2019-03-23,TRUE,FALSE,59,a,M,62,NA
16260,Surrender,2005-11-25,FALSE,TRUE,79,c,M,79,2018-10-09
16261,Active,2016-02-16,TRUE,TRUE,60,a,F,77,NA
16262,Active,2017-06-16,TRUE,TRUE,65,c,M,67,NA
16263,Active,2015-09-06,FALSE,TRUE,57,c,F,63,NA
16264,Death,2005-12-10,TRUE,TRUE,78,c,F,78,2019-03-23
16265,Active,2011-12-24,FALSE,TRUE,59,b,F,69,NA
16266,Active,2016-06-02,TRUE,TRUE,72,c,M,72,NA
16267,Death,2005-01-25,TRUE,FALSE,80,c,F,80,2006-07-06
16268,Active,2014-11-09,TRUE,FALSE,61,b,F,70,NA
16269,Active,2018-09-23,TRUE,FALSE,67,a,F,68,NA
16270,Active,2014-06-07,TRUE,FALSE,59,c,M,74,NA
16271,Active,2017-05-15,TRUE,TRUE,56,b,M,62,NA
16272,Active,2007-04-20,TRUE,TRUE,57,a,M,67,NA
16273,Active,2019-08-30,TRUE,FALSE,58,b,F,65,NA
16274,Active,2019-01-17,TRUE,TRUE,53,a,M,79,NA
16275,Active,2007-11-06,FALSE,TRUE,62,a,F,72,NA
16276,Active,2016-06-23,TRUE,FALSE,48,c,F,69,NA
16277,Active,2018-05-15,TRUE,TRUE,66,b,M,66,NA
16278,Active,2007-05-11,FALSE,TRUE,64,a,F,75,NA
16279,Surrender,2006-09-30,TRUE,FALSE,49,a,M,62,2016-12-13
16280,Active,2007-10-16,TRUE,FALSE,62,b,F,69,NA
16281,Active,2009-05-18,FALSE,TRUE,63,a,M,68,NA
16282,Active,2013-02-22,FALSE,TRUE,77,c,M,77,NA
16283,Active,2015-04-15,FALSE,TRUE,55,c,M,68,NA
16284,Active,2018-06-14,TRUE,FALSE,74,a,F,74,NA
16285,Active,2011-12-07,TRUE,TRUE,68,a,F,68,NA
16286,Active,2016-04-09,FALSE,TRUE,66,c,M,67,NA
16287,Death,2007-04-08,TRUE,TRUE,71,c,F,72,2017-06-12
16288,Active,2008-11-23,FALSE,TRUE,50,c,F,53,NA
16289,Death,2009-12-10,TRUE,FALSE,69,b,M,69,2010-09-28
16290,Active,2011-03-16,TRUE,TRUE,63,b,F,72,NA
16291,Active,2007-11-15,FALSE,FALSE,48,a,M,63,NA
16292,Surrender,2005-05-29,FALSE,TRUE,46,c,M,66,2015-09-15
16293,Active,2019-02-21,TRUE,FALSE,55,a,F,55,NA
16294,Active,2015-04-14,TRUE,FALSE,69,c,F,69,NA
16295,Active,2009-09-13,TRUE,TRUE,65,a,M,65,NA
16296,Active,2011-09-05,TRUE,FALSE,68,c,M,77,NA
16297,Active,2017-03-27,TRUE,TRUE,64,b,M,72,NA
16298,Surrender,2005-10-11,FALSE,TRUE,58,c,F,68,2016-11-05
16299,Active,2011-11-13,FALSE,FALSE,46,c,F,78,NA
16300,Active,2018-01-11,FALSE,TRUE,62,b,F,63,NA
16301,Active,2018-12-31,TRUE,TRUE,56,c,F,56,NA
16302,Active,2016-05-02,TRUE,FALSE,58,c,F,78,NA
16303,Active,2012-02-08,FALSE,TRUE,55,b,M,64,NA
16304,Active,2012-03-31,TRUE,FALSE,48,b,F,58,NA
16305,Active,2015-01-04,FALSE,TRUE,78,a,F,78,NA
16306,Active,2009-07-04,FALSE,TRUE,61,b,F,64,NA
16307,Active,2016-12-21,TRUE,TRUE,58,c,F,76,NA
16308,Active,2013-12-25,TRUE,TRUE,74,c,M,74,NA
16309,Active,2014-07-03,TRUE,FALSE,49,c,M,62,NA
16310,Active,2006-03-25,TRUE,FALSE,65,c,M,65,NA
16311,Active,2019-08-07,TRUE,FALSE,58,b,F,72,NA
16312,Surrender,2008-07-18,TRUE,FALSE,63,c,M,63,2019-07-12
16313,Active,2016-10-04,FALSE,TRUE,46,c,F,78,NA
16314,Active,2019-09-08,TRUE,FALSE,59,a,M,59,NA
16315,Active,2016-12-24,TRUE,TRUE,57,a,F,64,NA
16316,Active,2017-09-24,TRUE,TRUE,55,b,F,67,NA
16317,Active,2013-08-30,TRUE,FALSE,68,b,F,68,NA
16318,Active,2008-06-04,TRUE,FALSE,61,a,F,61,NA
16319,Active,2013-04-06,TRUE,FALSE,73,b,F,73,NA
16320,Active,2014-12-05,TRUE,TRUE,59,a,M,59,NA
16321,Active,2019-02-05,TRUE,FALSE,79,a,M,79,NA
16322,Active,2010-11-09,FALSE,TRUE,69,c,F,69,NA
16323,Active,2011-03-16,FALSE,TRUE,57,c,M,75,NA
16324,Active,2018-01-01,FALSE,FALSE,59,b,F,64,NA
16325,Active,2012-06-14,TRUE,FALSE,72,b,M,72,NA
16326,Active,2016-04-17,FALSE,FALSE,63,b,F,63,NA
16327,Death,2014-02-15,FALSE,TRUE,73,c,F,73,2016-11-28
16328,Surrender,2005-02-25,TRUE,FALSE,53,c,M,63,2016-03-15
16329,Surrender,2005-03-25,FALSE,FALSE,66,c,F,66,2016-07-24
16330,Death,2005-02-15,FALSE,TRUE,68,b,F,80,2011-11-26
16331,Active,2012-07-09,FALSE,TRUE,65,c,F,75,NA
16332,Active,2014-08-08,FALSE,TRUE,67,c,M,67,NA
16333,Death,2008-06-13,FALSE,TRUE,73,b,M,73,2019-10-26
16334,Death,2011-09-29,TRUE,FALSE,79,c,M,79,2012-02-06
16335,Active,2010-03-10,TRUE,FALSE,63,c,M,67,NA
16336,Active,2018-11-23,TRUE,FALSE,56,c,M,56,NA
16337,Active,2018-06-20,FALSE,FALSE,57,b,F,63,NA
16338,Active,2011-11-13,TRUE,TRUE,62,c,M,62,NA
16339,Active,2015-10-15,TRUE,FALSE,73,a,M,79,NA
16340,Active,2013-06-16,TRUE,TRUE,58,c,M,80,NA
16341,Death,2011-01-27,TRUE,FALSE,73,a,F,73,2011-02-04
16342,Active,2019-04-10,TRUE,TRUE,42,a,F,67,NA
16343,Active,2005-06-04,FALSE,TRUE,54,c,M,64,NA
16344,Surrender,2008-06-04,TRUE,TRUE,56,b,F,68,2019-02-15
16345,Active,2009-01-04,TRUE,TRUE,76,a,M,76,NA
16346,Active,2019-08-03,TRUE,FALSE,63,b,M,73,NA
16347,Active,2010-03-12,FALSE,TRUE,54,b,F,70,NA
16348,Active,2009-12-09,TRUE,TRUE,62,b,F,64,NA
16349,Death,2015-05-19,FALSE,TRUE,78,c,F,78,2017-05-19
16350,Active,2007-10-28,FALSE,TRUE,54,b,F,66,NA
16351,Active,2006-03-23,FALSE,TRUE,73,c,F,73,NA
16352,Surrender,2007-12-01,TRUE,TRUE,53,a,M,77,2019-04-17
16353,Surrender,2006-08-31,TRUE,FALSE,65,c,F,65,2013-12-08
16354,Active,2018-04-08,FALSE,TRUE,77,c,M,77,NA
16355,Active,2013-10-14,FALSE,TRUE,47,b,M,56,NA
16356,Surrender,2006-02-14,FALSE,TRUE,77,b,M,77,2016-05-31
16357,Surrender,2007-03-31,FALSE,FALSE,62,a,M,62,2017-05-15
16358,Surrender,2008-07-15,TRUE,TRUE,46,c,M,66,2018-09-20
16359,Death,2012-07-04,FALSE,FALSE,71,a,F,76,2018-08-05
16360,Surrender,2007-04-05,FALSE,TRUE,73,c,M,73,2014-12-15
16361,Active,2010-12-05,TRUE,TRUE,68,a,F,68,NA
16362,Active,2011-03-27,FALSE,TRUE,65,a,M,65,NA
16363,Active,2007-05-07,TRUE,FALSE,76,c,M,76,NA
16364,Active,2011-07-21,FALSE,FALSE,72,c,F,72,NA
16365,Active,2008-09-21,TRUE,TRUE,63,c,M,69,NA
16366,Active,2014-07-09,FALSE,FALSE,57,b,M,60,NA
16367,Active,2015-07-28,TRUE,FALSE,73,c,F,73,NA
16368,Active,2018-01-04,TRUE,FALSE,60,a,F,60,NA
16369,Surrender,2009-01-16,FALSE,FALSE,62,c,M,79,2019-07-04
16370,Active,2017-07-21,TRUE,TRUE,52,c,M,61,NA
16371,Active,2014-04-04,TRUE,FALSE,74,a,F,74,NA
16372,Death,2011-05-12,FALSE,TRUE,76,c,F,76,2018-09-13
16373,Active,2012-07-19,FALSE,TRUE,59,b,F,68,NA
16374,Active,2017-07-06,TRUE,TRUE,59,c,F,63,NA
16375,Active,2016-01-04,TRUE,TRUE,76,b,M,76,NA
16376,Active,2015-07-09,TRUE,TRUE,58,c,F,76,NA
16377,Active,2011-03-14,TRUE,TRUE,47,c,M,78,NA
16378,Death,2007-04-29,FALSE,TRUE,66,a,M,66,2014-03-11
16379,Active,2006-11-22,FALSE,FALSE,70,a,F,79,NA
16380,Active,2007-05-15,TRUE,FALSE,65,a,M,65,NA
16381,Active,2013-08-27,TRUE,FALSE,71,c,M,71,NA
16382,Active,2011-12-13,TRUE,FALSE,72,c,F,77,NA
16383,Death,2007-10-23,TRUE,TRUE,80,c,M,80,2009-03-10
16384,Active,2005-10-16,FALSE,FALSE,59,b,F,59,NA
16385,Active,2012-01-09,FALSE,FALSE,54,b,F,68,NA
16386,Active,2009-08-25,FALSE,TRUE,70,c,F,78,NA
16387,Surrender,2008-11-09,FALSE,FALSE,58,b,F,68,2017-01-09
16388,Active,2012-04-06,TRUE,TRUE,71,a,M,71,NA
16389,Active,2018-01-29,TRUE,TRUE,65,c,F,65,NA
16390,Active,2010-04-27,TRUE,FALSE,55,c,M,66,NA
16391,Active,2007-09-23,TRUE,FALSE,57,c,F,78,NA
16392,Active,2016-01-27,TRUE,TRUE,74,b,F,74,NA
16393,Active,2015-07-08,FALSE,FALSE,49,a,F,51,NA
16394,Active,2013-12-09,FALSE,TRUE,61,b,M,68,NA
16395,Active,2014-09-27,TRUE,FALSE,55,b,F,58,NA
16396,Active,2017-02-25,FALSE,FALSE,68,c,M,78,NA
16397,Death,2009-02-26,TRUE,TRUE,65,a,F,65,2015-05-26
16398,Active,2013-10-10,TRUE,FALSE,64,b,F,64,NA
16399,Active,2008-03-02,TRUE,FALSE,53,c,M,72,NA
16400,Active,2019-12-03,TRUE,TRUE,64,b,F,80,NA
16401,Active,2014-03-07,TRUE,FALSE,60,c,M,76,NA
16402,Active,2012-11-16,FALSE,TRUE,63,a,M,63,NA
16403,Active,2016-03-27,TRUE,TRUE,62,c,M,63,NA
16404,Active,2013-11-18,TRUE,FALSE,66,c,M,66,NA
16405,Active,2015-12-23,FALSE,TRUE,55,a,M,58,NA
16406,Death,2019-04-18,TRUE,FALSE,70,a,F,79,2019-12-27
16407,Active,2017-01-05,TRUE,TRUE,72,c,F,80,NA
16408,Death,2015-01-09,TRUE,TRUE,65,b,M,74,2018-01-24
16409,Death,2005-06-07,FALSE,TRUE,79,b,F,79,2016-04-21
16410,Active,2017-11-02,FALSE,TRUE,67,c,M,70,NA
16411,Active,2009-06-15,FALSE,TRUE,53,a,F,74,NA
16412,Surrender,2009-01-08,FALSE,TRUE,65,c,M,69,2015-02-26
16413,Active,2011-04-07,TRUE,TRUE,67,c,M,67,NA
16414,Active,2009-09-26,TRUE,FALSE,57,a,F,76,NA
16415,Active,2016-12-13,TRUE,FALSE,62,c,M,63,NA
16416,Active,2016-11-12,FALSE,FALSE,70,b,M,70,NA
16417,Active,2006-10-11,TRUE,FALSE,55,a,F,73,NA
16418,Active,2016-07-16,FALSE,FALSE,49,a,F,70,NA
16419,Active,2010-07-16,TRUE,TRUE,77,c,M,77,NA
16420,Death,2012-06-06,TRUE,TRUE,77,a,M,77,2017-08-28
16421,Active,2018-07-27,FALSE,FALSE,58,c,F,60,NA
16422,Active,2015-08-07,TRUE,FALSE,64,c,F,74,NA
16423,Death,2013-05-10,FALSE,FALSE,68,c,M,69,2015-08-09
16424,Surrender,2006-08-06,TRUE,FALSE,70,a,M,70,2015-07-15
16425,Active,2013-10-10,TRUE,TRUE,59,c,F,59,NA
16426,Surrender,2007-04-30,FALSE,TRUE,76,c,M,76,2017-08-27
16427,Active,2013-01-22,TRUE,TRUE,64,b,F,71,NA
16428,Active,2018-09-08,FALSE,FALSE,61,a,M,74,NA
16429,Death,2011-04-16,TRUE,TRUE,77,c,M,77,2011-08-19
16430,Active,2013-08-08,TRUE,FALSE,66,c,F,69,NA
16431,Active,2009-08-25,TRUE,TRUE,55,b,F,63,NA
16432,Active,2012-11-29,TRUE,TRUE,78,c,F,78,NA
16433,Death,2005-07-28,TRUE,FALSE,55,c,F,63,2015-01-19
16434,Active,2012-03-20,TRUE,FALSE,74,c,M,74,NA
16435,Active,2012-09-06,FALSE,TRUE,70,a,F,70,NA
16436,Active,2019-05-03,FALSE,TRUE,73,b,F,73,NA
16437,Active,2015-11-19,TRUE,FALSE,70,c,F,77,NA
16438,Surrender,2006-03-19,FALSE,TRUE,64,c,M,64,2018-08-20
16439,Active,2017-12-03,TRUE,FALSE,70,a,F,70,NA
16440,Active,2005-09-22,FALSE,FALSE,61,c,M,72,NA
16441,Active,2009-02-28,FALSE,FALSE,52,b,M,74,NA
16442,Active,2011-09-16,TRUE,TRUE,59,b,M,66,NA
16443,Death,2013-12-26,FALSE,TRUE,75,a,M,75,2015-04-27
16444,Active,2014-09-26,TRUE,FALSE,63,a,M,73,NA
16445,Active,2008-12-05,TRUE,TRUE,71,c,F,75,NA
16446,Active,2007-04-20,FALSE,TRUE,71,a,M,80,NA
16447,Active,2016-12-25,FALSE,FALSE,50,b,M,64,NA
16448,Active,2008-02-21,TRUE,FALSE,64,a,F,69,NA
16449,Surrender,2013-09-21,TRUE,TRUE,67,c,M,67,2018-08-11
16450,Surrender,2009-06-28,FALSE,FALSE,70,c,F,70,2019-10-10
16451,Active,2017-01-12,TRUE,FALSE,60,a,M,65,NA
16452,Death,2011-03-23,FALSE,TRUE,78,a,M,78,2018-03-02
16453,Active,2008-11-22,TRUE,TRUE,57,c,F,78,NA
16454,Active,2018-03-23,TRUE,FALSE,61,c,F,74,NA
16455,Active,2012-11-05,FALSE,FALSE,63,c,M,63,NA
16456,Active,2015-05-29,TRUE,FALSE,71,c,M,71,NA
16457,Active,2019-05-15,TRUE,FALSE,79,b,M,79,NA
16458,Active,2018-04-03,TRUE,TRUE,61,b,M,71,NA
16459,Active,2014-04-11,TRUE,TRUE,54,c,M,78,NA
16460,Active,2019-11-14,FALSE,FALSE,52,c,F,66,NA
16461,Active,2015-09-01,TRUE,FALSE,67,c,F,67,NA
16462,Active,2013-09-27,TRUE,TRUE,52,a,F,72,NA
16463,Active,2019-04-25,TRUE,TRUE,65,c,M,65,NA
16464,Active,2006-04-18,TRUE,TRUE,57,a,M,64,NA
16465,Active,2019-11-01,FALSE,FALSE,73,c,M,73,NA
16466,Death,2010-07-05,TRUE,TRUE,59,c,M,59,2015-09-30
16467,Active,2019-02-12,FALSE,TRUE,63,c,M,64,NA
16468,Surrender,2015-07-10,FALSE,TRUE,45,b,F,73,2017-07-26
16469,Surrender,2009-07-29,FALSE,TRUE,65,a,F,65,2018-03-17
16470,Active,2015-11-05,TRUE,FALSE,55,a,M,75,NA
16471,Surrender,2007-06-12,FALSE,TRUE,59,c,F,77,2018-03-21
16472,Active,2012-02-03,FALSE,TRUE,55,b,F,71,NA
16473,Surrender,2006-02-14,FALSE,FALSE,61,c,F,77,2017-01-05
16474,Death,2009-12-28,FALSE,FALSE,67,a,F,67,2018-11-11
16475,Surrender,2005-10-13,TRUE,TRUE,65,c,M,66,2018-11-13
16476,Active,2007-08-26,TRUE,FALSE,66,a,F,66,NA
16477,Active,2015-12-24,FALSE,TRUE,68,c,M,68,NA
16478,Active,2014-03-12,FALSE,TRUE,63,c,F,73,NA
16479,Active,2015-04-01,TRUE,FALSE,69,c,M,69,NA
16480,Active,2010-12-18,TRUE,FALSE,68,c,F,68,NA
16481,Active,2006-11-03,TRUE,TRUE,80,c,M,80,NA
16482,Active,2018-05-02,TRUE,TRUE,62,b,F,69,NA
16483,Active,2017-01-07,TRUE,TRUE,56,c,M,63,NA
16484,Active,2017-02-16,TRUE,FALSE,56,c,F,56,NA
16485,Active,2009-05-06,TRUE,TRUE,72,a,F,72,NA
16486,Active,2015-09-10,TRUE,FALSE,58,a,F,66,NA
16487,Active,2015-01-09,TRUE,TRUE,53,a,F,72,NA
16488,Active,2007-11-22,FALSE,TRUE,64,a,F,64,NA
16489,Active,2019-04-08,FALSE,FALSE,55,a,M,61,NA
16490,Active,2019-04-24,FALSE,FALSE,68,a,F,68,NA
16491,Surrender,2006-03-25,FALSE,FALSE,57,a,F,64,2016-10-22
16492,Active,2019-11-28,TRUE,FALSE,61,c,M,61,NA
16493,Surrender,2008-05-20,TRUE,FALSE,55,c,M,61,2013-05-07
16494,Active,2019-09-18,TRUE,TRUE,80,a,F,80,NA
16495,Active,2010-10-10,TRUE,FALSE,62,b,F,66,NA
16496,Surrender,2006-07-26,FALSE,FALSE,70,a,M,74,2010-06-19
16497,Active,2015-12-23,TRUE,TRUE,58,b,M,64,NA
16498,Active,2019-05-28,TRUE,TRUE,75,c,M,75,NA
16499,Active,2014-04-17,FALSE,TRUE,77,c,F,77,NA
16500,Surrender,2011-02-16,TRUE,TRUE,60,c,M,80,2015-01-03
16501,Active,2010-04-10,FALSE,FALSE,56,c,F,80,NA
16502,Active,2007-07-12,FALSE,FALSE,56,c,M,78,NA
16503,Active,2010-01-18,FALSE,TRUE,66,c,F,75,NA
16504,Active,2009-08-18,TRUE,FALSE,77,c,M,77,NA
16505,Active,2009-12-15,TRUE,TRUE,59,c,F,69,NA
16506,Active,2008-03-26,TRUE,TRUE,66,b,F,66,NA
16507,Active,2018-09-08,TRUE,FALSE,64,a,M,72,NA
16508,Death,2017-06-27,TRUE,FALSE,77,c,M,77,2017-09-22
16509,Active,2009-08-12,FALSE,FALSE,79,c,F,79,NA
16510,Active,2017-10-09,FALSE,FALSE,56,c,F,67,NA
16511,Death,2008-02-17,FALSE,TRUE,80,a,F,80,2013-10-04
16512,Surrender,2009-10-13,TRUE,FALSE,45,b,M,68,2019-07-30
16513,Surrender,2006-12-07,TRUE,TRUE,42,b,F,64,2013-10-05
16514,Active,2016-08-06,FALSE,TRUE,67,a,F,67,NA
16515,Active,2019-11-13,TRUE,TRUE,52,b,M,80,NA
16516,Active,2018-12-23,FALSE,TRUE,51,c,M,68,NA
16517,Surrender,2006-12-19,FALSE,TRUE,54,b,M,57,2020-01-19
16518,Active,2011-07-04,TRUE,FALSE,80,a,F,80,NA
16519,Active,2006-12-26,TRUE,TRUE,65,b,F,65,NA
16520,Active,2013-09-20,FALSE,TRUE,75,c,F,75,NA
16521,Active,2013-10-11,FALSE,FALSE,65,a,M,65,NA
16522,Death,2016-03-12,FALSE,TRUE,75,b,M,75,2019-09-08
16523,Active,2014-09-09,FALSE,TRUE,80,a,M,80,NA
16524,Active,2015-06-08,TRUE,TRUE,61,c,F,61,NA
16525,Active,2016-08-13,FALSE,TRUE,59,c,F,75,NA
16526,Surrender,2013-08-05,FALSE,FALSE,55,a,F,61,2016-04-19
16527,Active,2019-01-01,TRUE,TRUE,58,b,M,68,NA
16528,Death,2008-12-06,FALSE,FALSE,80,a,M,80,2015-03-10
16529,Active,2018-04-15,TRUE,FALSE,72,a,M,72,NA
16530,Active,2017-10-14,TRUE,FALSE,47,a,M,79,NA
16531,Surrender,2009-03-20,TRUE,FALSE,65,c,M,69,2019-07-28
16532,Death,2007-02-21,TRUE,FALSE,73,b,M,73,2019-12-14
16533,Active,2011-06-11,TRUE,FALSE,53,b,F,69,NA
16534,Active,2019-10-17,FALSE,FALSE,75,b,F,78,NA
16535,Active,2008-11-11,TRUE,TRUE,72,c,M,72,NA
16536,Death,2016-05-03,TRUE,FALSE,75,c,M,79,2019-02-27
16537,Surrender,2007-07-08,FALSE,FALSE,63,c,F,63,2018-02-06
16538,Active,2011-02-19,FALSE,TRUE,62,c,M,72,NA
16539,Active,2017-06-19,TRUE,FALSE,74,a,M,74,NA
16540,Active,2018-09-12,FALSE,FALSE,56,b,F,67,NA
16541,Active,2007-04-24,FALSE,FALSE,56,a,F,64,NA
16542,Active,2019-03-19,TRUE,FALSE,58,c,M,74,NA
16543,Active,2009-10-19,TRUE,TRUE,66,c,M,66,NA
16544,Death,2008-04-16,TRUE,TRUE,70,b,M,70,2014-09-12
16545,Death,2011-08-20,FALSE,FALSE,80,c,M,80,2019-08-17
16546,Death,2008-10-22,TRUE,TRUE,68,b,F,75,2008-11-25
16547,Death,2014-05-09,FALSE,TRUE,66,b,M,71,2016-09-13
16548,Active,2013-09-12,TRUE,TRUE,50,c,M,71,NA
16549,Death,2009-02-06,TRUE,TRUE,80,c,F,80,2013-10-25
16550,Surrender,2006-11-25,FALSE,TRUE,57,c,M,69,2011-05-19
16551,Active,2015-03-31,TRUE,TRUE,66,a,F,66,NA
16552,Active,2006-12-04,FALSE,TRUE,59,b,M,59,NA
16553,Active,2009-04-22,TRUE,FALSE,64,c,F,65,NA
16554,Active,2016-02-09,FALSE,TRUE,62,b,F,80,NA
16555,Surrender,2011-01-20,TRUE,TRUE,69,b,F,77,2013-11-27
16556,Active,2010-12-12,TRUE,TRUE,52,c,M,80,NA
16557,Active,2018-01-09,TRUE,TRUE,48,c,M,79,NA
16558,Active,2014-08-27,FALSE,FALSE,51,a,M,64,NA
