policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth
8679,48,F,15,52,586000,15
8680,21,F,15,54,581000,139
8681,21,M,10,42,741000,42
8682,42,F,10,16,685000,63
8683,23,M,20,84,326000,13
8684,34,M,10,37,307000,50
8685,46,F,15,98,445000,139
8686,22,F,20,73,153000,102
8687,20,M,20,5,368000,71
8688,28,F,10,42,665000,118
8689,51,F,10,26,72000,-27
8690,44,M,10,49,207000,23
8691,54,M,15,43,995000,132
8692,21,M,15,19,245000,53
8693,48,F,15,60,556000,127
8694,39,M,15,9,773000,25
8695,50,M,10,2,854000,87
8696,32,M,20,69,367000,36
8697,52,M,20,71,547000,88
8698,44,M,20,24,367000,27
8699,51,M,10,23,932000,4
8700,29,F,15,59,849000,3
8701,36,F,20,79,271000,44
8702,27,F,20,46,507000,224
8703,53,F,10,53,604000,-6
8704,29,M,20,9,602000,211
8705,51,F,15,14,989000,83
8706,56,F,10,51,699000,34
8707,31,M,10,57,966000,55
8708,27,F,20,47,480000,-22
8709,48,M,10,99,104000,49
8710,38,M,10,48,451000,116
8711,22,F,10,12,222000,88
8712,26,M,10,98,33000,114
8713,48,F,20,14,695000,184
8714,47,F,15,73,344000,12
8715,55,F,15,44,865000,108
8716,57,F,20,35,315000,-13
8717,28,M,20,82,69000,211
8718,26,M,20,13,13000,71
8719,51,F,15,81,851000,9
8720,33,M,20,74,517000,-26
8721,35,M,20,65,998000,-31
8722,29,F,20,77,814000,173
8723,45,M,10,28,875000,81
8724,41,F,15,91,568000,72
8725,48,F,10,62,166000,-31
8726,22,F,20,96,552000,-1
8727,43,M,10,14,139000,-34
8728,51,M,15,58,272000,-18
8729,58,M,15,93,135000,108
8730,52,M,20,47,114000,236
8731,43,F,15,57,200000,67
8732,45,M,15,28,892000,-18
8733,57,M,20,27,185000,7
8734,41,F,10,96,293000,8
8735,34,M,10,75,532000,32
8736,27,M,10,60,203000,48
8737,52,M,10,77,268000,29
8738,34,M,15,61,224000,71
8739,34,M,10,23,288000,89
8740,43,M,20,99,399000,18
8741,35,F,20,13,189000,216
8742,43,F,10,14,762000,54
8743,25,M,20,37,470000,207
8744,31,M,20,47,560000,68
8745,46,M,20,64,447000,134
8746,41,M,10,40,700000,116
8747,34,M,15,20,866000,169
8748,39,M,10,43,938000,4
8749,35,F,20,77,401000,185
8750,59,M,15,81,472000,53
8751,34,F,10,60,61000,-17
8752,49,M,10,47,765000,43
8753,25,F,10,81,120000,-10
8754,32,M,10,41,400000,-13
8755,29,F,20,29,475000,95
8756,26,M,10,46,922000,19
8757,48,M,15,21,952000,10
8758,29,M,20,15,682000,164
8759,35,F,20,3,234000,98
8760,52,M,20,14,440000,154
8761,27,M,20,35,169000,155
8762,57,M,10,62,377000,4
8763,58,F,20,13,351000,73
8764,28,M,10,75,309000,120
8765,47,F,20,86,547000,132
8766,39,F,20,34,338000,84
8767,30,M,15,27,564000,58
8768,25,M,20,71,604000,198
8769,59,F,15,55,608000,130
8770,45,F,15,28,983000,30
8771,36,F,20,52,286000,183
8772,28,F,20,13,320000,217
8773,28,F,15,58,158000,70
8774,36,M,20,65,800000,8
8775,41,M,10,92,889000,108
8776,33,M,10,34,265000,70
8777,42,M,15,87,512000,146
8778,50,M,20,47,285000,91
8779,51,M,10,33,471000,89
8780,25,M,10,63,441000,-9
8781,28,F,10,55,892000,60
8782,40,M,10,57,773000,85
8783,35,M,15,60,159000,20
8784,47,M,20,46,211000,210
8785,38,M,10,22,700000,-21
8786,35,M,20,96,894000,76
8787,37,F,20,3,407000,-26
8788,33,F,15,40,943000,157
8789,38,M,10,43,909000,-26
8790,20,M,10,91,287000,4
8791,33,M,10,43,162000,35
8792,24,F,10,89,798000,91
8793,42,F,15,28,803000,128
8794,26,F,15,2,821000,121
8795,35,F,10,80,211000,24
8796,26,M,15,56,735000,65
8797,31,M,15,82,800000,126
8798,43,F,20,85,70000,95
8799,24,M,15,91,996000,79
8800,44,F,20,13,476000,-2
8801,24,M,20,66,159000,177
8802,37,F,10,26,701000,13
8803,24,M,10,89,846000,82
8804,36,F,15,44,229000,161
8805,22,F,15,51,244000,-33
8806,58,M,15,75,500000,115
8807,58,F,15,44,959000,85
8808,48,M,15,5,104000,112
8809,35,M,10,29,484000,91
8810,55,F,20,96,689000,70
8811,56,F,15,43,528000,8
8812,42,F,20,49,191000,152
8813,49,F,20,67,768000,228
8814,36,F,15,27,716000,50
8815,45,F,20,85,377000,40
8816,52,M,15,100,921000,179
8817,57,M,20,14,389000,232
8818,44,M,20,62,835000,138
8819,40,M,15,41,665000,162
8820,21,F,20,17,812000,172
8821,43,M,15,62,412000,118
8822,59,M,15,1,815000,124
8823,38,F,20,96,359000,131
8824,38,F,15,84,647000,129
8825,23,M,10,43,912000,46
8826,44,F,20,9,735000,167
8827,34,F,15,39,332000,64
8828,38,F,15,96,183000,115
8829,38,M,15,78,888000,12
8830,41,F,20,40,702000,235
8831,56,M,15,58,906000,80
8832,35,M,20,76,359000,-8
8833,33,M,15,92,386000,142
8834,33,M,10,85,122000,-2
8835,30,F,20,97,419000,152
8836,52,F,10,47,623000,29
8837,44,M,20,51,746000,27
8838,49,F,20,78,132000,-9
8839,33,F,10,72,962000,62
8840,51,M,15,94,927000,81
8841,23,F,15,15,209000,74
8842,31,M,10,2,810000,34
8843,47,F,10,14,324000,25
8844,49,M,15,74,667000,179
8845,24,F,15,17,90000,177
8846,50,M,15,33,359000,158
8847,58,M,20,84,917000,72
8848,59,F,10,62,372000,40
8849,33,F,10,89,187000,-31
8850,50,F,20,66,590000,14
8851,47,M,15,57,523000,156
8852,36,F,10,48,498000,7
8853,50,M,10,38,132000,98
8854,40,F,10,90,414000,33
8855,26,F,15,62,533000,177
8856,32,M,10,29,287000,68
8857,26,M,15,41,599000,83
8858,21,F,10,56,660000,-21
8859,28,M,10,36,759000,23
8860,26,M,20,27,638000,32
8861,31,F,15,91,790000,88
8862,45,M,10,67,267000,-17
8863,50,F,15,97,366000,89
8864,41,F,10,73,676000,3
8865,32,M,10,50,481000,-22
8866,33,F,10,89,708000,-32
8867,52,M,20,73,882000,104
8868,44,F,20,11,887000,56
8869,30,M,15,19,342000,103
8870,38,M,15,67,807000,44
8871,35,F,20,15,183000,174
8872,35,F,20,40,762000,214
8873,54,F,15,86,754000,161
8874,39,F,20,97,607000,82
8875,56,M,15,28,433000,30
8876,29,M,10,62,935000,116
8877,26,M,10,70,768000,111
8878,38,M,10,77,21000,-13
8879,32,F,15,43,383000,54
8880,41,F,15,53,17000,64
8881,27,M,20,56,85000,183
8882,25,M,15,80,668000,-4
8883,58,M,15,81,168000,4
8884,31,F,15,35,491000,155
8885,23,F,10,77,305000,120
8886,55,M,15,67,762000,131
8887,51,F,20,1,770000,42
8888,43,M,10,89,197000,103
8889,27,F,15,41,694000,-25
8890,33,F,15,43,77000,20
8891,21,M,10,15,349000,104
8892,21,F,20,41,679000,52
8893,57,F,15,84,748000,172
8894,31,F,15,19,682000,-12
8895,50,M,20,17,168000,82
8896,24,F,20,33,948000,157
8897,44,M,20,12,506000,230
8898,57,M,10,46,209000,45
8899,49,F,20,36,851000,181
8900,40,F,15,38,714000,-22
8901,47,F,15,26,428000,36
8902,21,M,10,4,773000,-28
8903,33,F,20,87,280000,158
8904,42,M,15,48,533000,-1
8905,34,F,10,75,693000,-26
8906,42,M,10,10,613000,99
8907,31,F,15,89,993000,17
8908,36,M,20,18,657000,202
8909,57,M,20,70,751000,121
8910,44,F,20,19,600000,100
8911,21,F,15,17,229000,139
8912,54,F,10,28,325000,54
8913,59,M,20,94,205000,208
8914,27,M,15,64,273000,174
8915,37,F,10,77,309000,98
8916,25,M,10,68,417000,100
8917,29,F,20,84,241000,74
8918,45,F,15,83,225000,14
8919,35,M,15,81,199000,54
8920,42,M,15,23,789000,-27
8921,49,M,10,93,25000,-4
8922,51,M,10,79,76000,34
8923,41,M,15,9,204000,-17
8924,49,F,10,21,688000,81
8925,21,M,20,84,32000,-15
8926,54,M,20,54,795000,165
8927,30,M,10,74,169000,84
8928,56,F,15,95,877000,37
8929,55,M,10,14,195000,-10
8930,47,M,20,91,755000,115
8931,56,F,20,38,664000,104
8932,34,F,20,34,313000,195
8933,29,F,20,52,45000,146
8934,32,M,15,99,924000,53
8935,46,F,20,96,280000,-26
8936,24,M,10,72,430000,17
8937,40,M,20,6,226000,0
8938,25,M,20,55,905000,154
8939,42,M,10,47,615000,-16
8940,55,F,20,21,580000,-2
8941,27,F,15,33,997000,32
8942,20,F,20,64,739000,-15
8943,54,M,10,55,379000,63
8944,50,M,10,80,207000,74
8945,20,M,15,10,522000,17
8946,43,F,10,27,349000,44
8947,50,F,20,55,838000,147
8948,29,F,20,5,345000,76
8949,52,F,15,18,824000,-14
8950,22,F,10,54,833000,67
8951,30,M,20,72,283000,48
8952,38,F,10,14,385000,25
8953,53,M,20,43,302000,171
8954,50,F,10,44,26000,33
8955,45,M,15,64,600000,4
8956,31,F,15,99,32000,-29
8957,34,M,15,50,302000,18
8958,21,M,10,96,146000,64
8959,44,F,20,79,932000,199
8960,36,M,10,2,610000,21
8961,44,F,15,45,674000,11
8962,51,M,20,48,476000,199
8963,26,F,20,95,947000,93
8964,41,F,15,60,459000,140
8965,22,F,15,23,266000,-26
8966,56,M,20,25,613000,59
8967,33,F,20,72,159000,153
8968,36,F,20,94,451000,107
8969,34,M,10,24,262000,1
8970,38,F,15,57,366000,30
8971,32,F,10,32,812000,97
8972,59,M,20,11,121000,77
8973,47,F,20,24,381000,45
8974,48,F,20,30,834000,60
8975,57,F,15,70,736000,113
8976,30,M,10,52,832000,99
8977,24,M,20,98,14000,-34
8978,57,M,15,27,984000,103
8979,22,F,20,44,401000,25
8980,30,M,10,25,606000,95
8981,52,F,15,39,240000,83
8982,20,M,15,51,227000,72
8983,30,F,15,7,450000,137
8984,42,M,15,13,338000,127
8985,38,F,10,13,920000,31
8986,31,M,15,13,414000,-3
8987,54,M,10,18,422000,59
8988,39,M,20,38,767000,220
8989,53,F,10,89,979000,30
8990,30,M,10,37,375000,-18
8991,33,M,10,57,697000,13
8992,46,F,20,20,798000,-24
8993,26,M,20,53,724000,163
8994,39,M,15,90,596000,12
8995,58,F,10,48,740000,74
8996,33,M,10,23,66000,-11
8997,39,F,10,63,860000,76
8998,43,F,10,94,94000,-4
8999,36,F,10,66,589000,103
9000,45,M,20,80,287000,208
9001,41,F,10,10,923000,2
9002,53,F,10,98,441000,44
9003,46,F,10,24,357000,-34
9004,42,M,15,79,112000,-33
9005,23,F,15,83,496000,164
9006,22,F,15,66,926000,134
9007,45,F,20,57,743000,24
9008,43,F,10,38,831000,23
9009,53,M,10,31,385000,76
9010,22,F,10,65,39000,70
9011,25,F,15,23,211000,39
9012,38,M,10,1,997000,52
9013,42,F,20,25,180000,240
9014,49,M,15,41,686000,14
9015,42,F,20,82,570000,57
9016,27,M,15,40,668000,84
9017,42,M,15,46,250000,46
9018,33,F,20,52,693000,130
9019,57,M,20,4,574000,4
9020,54,F,20,94,476000,211
9021,36,M,10,12,714000,-2
9022,29,F,15,89,637000,-33
9023,39,M,10,58,274000,114
9024,25,M,20,53,455000,0
9025,55,F,15,26,850000,151
9026,48,F,20,5,108000,144
9027,45,F,15,54,224000,57
9028,40,F,10,30,292000,69
9029,45,F,20,21,241000,35
9030,34,F,10,29,316000,65
9031,27,M,15,31,384000,11
9032,39,F,15,24,472000,-24
9033,45,F,20,18,626000,-35
9034,34,F,10,73,859000,47
9035,53,F,10,65,87000,74
9036,29,F,10,81,691000,4
9037,49,M,15,73,219000,72
9038,42,F,10,54,355000,97
9039,43,F,20,26,654000,117
9040,20,M,10,35,101000,115
9041,31,M,10,37,314000,7
9042,42,M,20,82,780000,-1
9043,40,M,15,92,748000,25
9044,30,M,20,71,282000,56
9045,55,F,10,16,190000,107
9046,26,M,15,91,169000,93
9047,21,F,20,98,612000,222
9048,44,M,15,96,83000,45
9049,24,M,15,49,239000,58
9050,34,M,10,89,766000,-22
9051,51,F,10,75,421000,-3
9052,30,F,15,10,666000,-27
9053,51,M,15,72,533000,-36
9054,51,M,15,46,140000,84
9055,34,M,10,49,334000,115
9056,35,F,20,12,479000,205
9057,35,F,15,58,477000,130
9058,24,F,15,2,551000,60
9059,26,F,10,22,738000,34
9060,25,M,20,67,458000,43
9061,35,M,20,52,492000,97
9062,31,M,15,51,611000,178
9063,38,F,15,70,621000,28
9064,38,F,15,66,214000,153
9065,47,F,15,92,109000,157
9066,48,M,10,7,818000,115
9067,26,F,10,8,92000,84
9068,47,F,10,59,551000,41
9069,42,F,20,40,274000,193
9070,32,M,20,63,945000,-2
9071,49,M,20,60,730000,92
9072,30,F,20,19,354000,-3
9073,46,F,10,78,194000,36
9074,56,M,20,79,210000,230
9075,37,F,15,31,778000,7
9076,36,F,15,57,472000,112
9077,47,M,20,88,265000,86
9078,33,F,20,1,434000,-4
9079,42,F,10,43,606000,11
9080,47,M,20,90,436000,36
9081,39,M,20,66,396000,126
9082,26,M,15,49,504000,108
9083,51,F,10,34,374000,41
9084,21,F,10,63,871000,-35
9085,35,M,20,24,231000,-12
9086,24,F,10,100,76000,-35
9087,52,M,15,88,215000,26
9088,20,F,15,98,895000,158
9089,21,M,20,23,60000,54
9090,45,M,10,72,846000,-10
9091,40,M,10,70,380000,18
9092,59,F,10,46,211000,-29
9093,25,M,10,100,806000,119
9094,35,F,15,77,830000,-17
9095,52,F,15,90,669000,147
9096,51,F,15,92,779000,15
9097,48,F,20,25,110000,138
9098,42,F,20,48,689000,222
9099,49,F,10,9,701000,59
9100,39,F,10,68,37000,90
9101,34,M,20,39,745000,-8
9102,52,M,10,24,347000,38
9103,49,M,15,20,167000,150
9104,22,M,20,47,760000,4
9105,32,F,10,3,209000,55
9106,29,F,20,33,975000,5
9107,55,M,20,56,283000,40
9108,22,M,20,52,22000,89
9109,36,F,20,94,139000,200
9110,20,F,10,97,123000,-1
9111,21,M,15,51,746000,161
9112,37,M,20,82,851000,117
9113,51,M,10,56,761000,86
9114,42,F,10,48,987000,-7
9115,26,F,10,94,820000,119
9116,54,M,15,44,827000,122
9117,23,M,20,78,899000,82
9118,26,M,15,66,842000,-32
9119,46,M,10,98,398000,36
9120,42,F,15,60,852000,56
9121,57,F,20,65,50000,239
9122,40,M,20,85,57000,-17
9123,40,M,15,31,787000,33
9124,47,F,15,55,708000,18
9125,40,M,15,85,899000,104
9126,55,F,10,72,869000,105
9127,53,M,20,38,724000,154
9128,46,M,10,67,632000,36
9129,41,M,15,84,148000,-31
9130,36,F,20,43,982000,222
9131,46,M,10,9,737000,83
9132,43,M,20,0,851000,13
9133,52,F,15,67,860000,141
9134,52,F,20,4,563000,73
9135,59,M,10,98,50000,71
9136,23,M,10,71,44000,77
9137,24,M,10,79,507000,88
9138,45,F,15,96,697000,48
9139,20,M,10,25,501000,24
9140,31,F,10,62,751000,108
9141,53,M,15,43,570000,101
9142,41,F,10,25,530000,2
9143,33,F,10,4,124000,81
9144,41,F,10,57,679000,-8
9145,45,M,10,27,54000,19
9146,45,M,20,70,393000,85
9147,23,M,20,85,328000,136
9148,35,M,20,27,868000,173
9149,26,M,20,72,752000,233
9150,27,M,10,85,47000,-34
9151,24,F,20,67,954000,221
9152,24,M,15,64,203000,-34
9153,27,M,15,34,232000,74
9154,34,M,15,17,525000,46
9155,21,F,15,89,537000,94
9156,59,F,10,0,824000,117
9157,53,F,20,68,311000,179
9158,57,F,10,74,656000,81
9159,45,F,20,84,325000,107
9160,58,M,10,32,797000,-34
9161,49,F,20,52,667000,97
9162,44,M,20,72,739000,-30
9163,50,M,15,29,144000,142
9164,34,M,20,21,494000,126
9165,23,F,15,88,967000,61
9166,47,F,15,76,416000,130
9167,59,F,10,58,412000,16
9168,38,M,15,73,842000,-6
9169,59,F,15,6,688000,112
9170,22,M,20,74,518000,89
9171,53,M,20,28,721000,112
9172,22,M,15,23,714000,12
9173,49,M,15,14,886000,-27
9174,28,M,20,93,162000,112
9175,31,M,20,70,902000,-7
9176,20,F,10,54,986000,14
9177,27,F,15,45,579000,76
9178,39,M,15,7,37000,5
9179,48,M,20,53,780000,196
9180,37,F,10,82,241000,112
9181,33,M,10,56,723000,114
9182,56,F,10,83,438000,11
9183,44,F,20,92,789000,30
9184,34,F,20,75,154000,73
9185,47,M,15,25,572000,135
9186,28,M,10,23,972000,83
9187,44,F,15,96,557000,11
9188,50,M,10,39,88000,46
9189,25,F,20,47,640000,219
9190,29,M,20,96,637000,31
9191,21,F,20,42,877000,165
9192,37,F,10,16,401000,75
9193,47,F,20,23,692000,34
9194,48,M,20,93,486000,30
9195,50,F,20,99,638000,92
9196,48,M,20,31,258000,73
9197,45,M,20,66,201000,79
9198,23,M,15,64,584000,-24
9199,54,M,15,94,795000,152
9200,21,F,15,6,528000,71
9201,29,F,10,37,830000,34
9202,24,F,10,19,539000,116
9203,27,M,10,2,298000,98
9204,28,M,20,24,240000,235
9205,54,M,15,12,771000,-15
9206,54,F,15,44,965000,19
9207,57,F,10,37,792000,97
9208,40,M,10,2,918000,68
9209,59,F,20,69,845000,67
9210,53,F,20,12,214000,147
9211,42,F,20,90,14000,-6
9212,39,F,20,6,129000,93
9213,49,F,10,39,470000,40
9214,42,F,15,75,729000,62
9215,44,F,20,52,628000,44
9216,29,M,20,27,413000,-33
9217,48,F,15,52,427000,22
9218,38,F,15,4,215000,128
9219,54,M,10,81,670000,81
9220,34,M,20,42,468000,39
9221,21,M,20,46,199000,-21
9222,57,F,15,71,488000,-8
9223,47,M,15,51,809000,63
9224,55,M,15,67,723000,56
9225,34,M,15,2,856000,127
9226,35,M,20,45,823000,196
9227,51,F,15,42,808000,-28
9228,52,F,10,97,229000,1
9229,53,F,20,27,386000,92
9230,29,M,10,81,438000,115
9231,50,M,15,94,528000,36
9232,39,F,20,18,478000,-25
9233,37,F,20,82,461000,103
9234,57,M,15,78,364000,160
9235,58,F,15,62,257000,118
9236,56,F,10,79,336000,-19
9237,57,F,15,68,941000,51
9238,31,F,10,37,370000,50
9239,37,F,15,72,546000,105
9240,46,M,20,50,106000,-34
9241,34,F,20,67,148000,152
9242,28,M,15,21,964000,-16
9243,37,M,10,11,679000,78
9244,53,F,10,73,685000,106
9245,29,F,15,66,249000,13
9246,45,M,15,68,534000,65
9247,24,M,20,34,918000,-26
9248,52,F,10,24,775000,46
9249,43,M,20,12,333000,-31
9250,56,M,20,32,677000,39
9251,41,M,10,74,457000,-9
9252,40,M,10,96,194000,14
9253,39,F,15,22,312000,-31
9254,21,M,20,41,589000,93
9255,45,F,15,70,881000,17
9256,54,F,10,44,977000,-12
9257,25,F,15,71,252000,-16
9258,59,M,10,67,330000,24
9259,23,M,20,28,826000,114
9260,55,F,15,5,246000,154
9261,40,F,20,38,698000,42
9262,34,M,10,43,663000,-8
9263,46,M,20,26,814000,67
9264,37,F,15,36,689000,95
9265,57,M,15,32,742000,79
9266,52,F,20,20,619000,168
9267,45,M,10,11,730000,-4
9268,44,M,20,26,853000,51
9269,35,M,10,32,723000,46
9270,43,M,15,75,598000,74
9271,44,F,10,64,619000,96
9272,41,F,20,20,710000,-33
9273,53,M,20,34,579000,89
9274,27,F,10,23,261000,85
9275,25,F,15,48,806000,59
9276,29,F,20,58,279000,119
9277,35,M,15,26,578000,-3
9278,49,M,20,96,307000,124
9279,23,M,10,73,889000,87
9280,51,M,10,62,961000,107
9281,28,M,10,18,724000,12
9282,33,M,10,53,766000,-36
9283,56,F,10,29,794000,-6
9284,36,F,20,5,607000,198
9285,33,F,15,55,784000,43
9286,50,M,15,47,108000,83
9287,35,M,15,70,952000,37
9288,57,M,20,67,185000,-1
9289,33,F,20,39,181000,25
9290,43,M,10,72,219000,12
9291,55,M,20,85,603000,229
9292,21,F,10,89,501000,47
9293,23,M,20,13,823000,223
9294,48,M,20,97,31000,139
9295,26,M,20,38,113000,-35
9296,26,M,20,1,654000,208
9297,51,M,10,29,638000,63
9298,43,F,10,52,697000,102
9299,52,F,20,79,337000,185
9300,27,M,15,34,780000,37
9301,44,M,10,98,624000,47
9302,24,F,20,51,285000,192
9303,37,F,20,15,865000,130
9304,32,F,10,31,853000,55
9305,29,F,10,96,437000,1
9306,59,M,10,47,761000,53
9307,45,M,10,63,115000,65
9308,24,F,15,91,605000,21
9309,28,F,10,85,646000,60
9310,52,F,10,80,67000,74
9311,34,M,10,26,841000,1
9312,59,M,20,71,887000,199
9313,56,F,10,11,486000,75
9314,56,F,20,8,25000,30
9315,49,M,10,85,92000,-22
9316,58,F,20,86,107000,27
9317,43,M,20,37,654000,103
9318,23,M,15,55,351000,79
9319,46,M,20,38,664000,149
9320,58,F,20,75,690000,93
9321,45,M,20,5,627000,142
9322,54,F,10,76,119000,80
9323,56,F,20,44,647000,138
9324,24,M,10,3,572000,24
9325,55,F,15,18,484000,108
9326,51,F,10,68,593000,37
9327,35,M,20,5,84000,122
9328,40,F,10,72,898000,-5
9329,59,M,10,91,543000,68
9330,31,M,15,79,347000,132
9331,27,M,10,85,75000,69
9332,53,M,10,69,453000,31
9333,28,F,10,66,48000,110
9334,47,F,20,88,608000,65
9335,33,M,10,80,506000,-21
9336,48,M,10,85,459000,114
9337,57,F,10,46,655000,90
9338,54,F,20,54,855000,68
9339,49,F,10,10,540000,-12
9340,57,F,10,87,559000,95
9341,44,F,20,60,485000,14
9342,48,F,20,31,361000,-1
9343,30,M,10,52,98000,108
9344,28,F,15,6,463000,-32
9345,51,F,10,88,936000,51
9346,44,F,20,70,147000,80
9347,25,M,10,64,630000,104
9348,53,M,15,79,730000,87
9349,39,F,10,3,920000,81
9350,29,F,10,98,289000,73
9351,40,M,20,93,708000,61
9352,35,F,15,62,457000,170
9353,49,M,15,15,594000,10
9354,20,M,10,81,684000,100
9355,56,M,10,56,666000,31
9356,34,F,20,29,159000,-33
9357,46,F,15,68,431000,72
9358,20,M,15,69,342000,88
9359,53,M,10,8,78000,40
9360,59,M,15,51,496000,165
9361,31,F,10,22,191000,102
9362,37,F,10,16,291000,73
9363,47,F,20,36,504000,124
9364,31,F,10,74,415000,55
9365,52,M,15,25,430000,109
9366,38,F,10,64,239000,6
9367,31,F,10,33,638000,103
9368,44,F,15,76,249000,57
9369,32,F,15,65,753000,91
9370,37,F,20,52,947000,51
9371,33,M,15,83,749000,6
9372,56,M,10,11,65000,0
9373,43,M,20,49,83000,113
9374,53,M,20,34,844000,-26
9375,20,M,20,57,182000,223
9376,58,M,10,4,853000,102
9377,56,M,20,83,954000,125
9378,31,M,10,87,104000,12
9379,42,M,10,11,786000,19
9380,30,M,15,25,767000,-19
9381,37,M,10,54,341000,69
9382,49,F,10,79,853000,105
9383,56,M,15,95,38000,-18
9384,37,F,10,94,515000,32
9385,29,F,15,62,931000,-21
9386,33,M,10,99,464000,77
9387,51,F,15,4,478000,77
9388,48,M,10,31,595000,3
9389,42,M,20,93,727000,111
9390,31,F,15,21,514000,176
9391,49,M,20,42,364000,17
9392,46,F,20,4,943000,57
9393,57,F,10,23,319000,114
9394,43,F,20,35,208000,-35
9395,53,F,20,78,826000,104
9396,37,M,20,28,632000,216
9397,25,F,10,86,993000,76
9398,33,M,20,68,522000,170
9399,38,M,15,69,121000,133
9400,29,F,15,92,45000,166
9401,26,F,15,98,420000,43
9402,21,M,20,80,319000,182
9403,59,M,15,79,863000,-17
9404,21,M,20,3,918000,112
9405,42,F,20,94,462000,-5
9406,21,F,10,10,908000,59
9407,32,M,10,42,861000,-20
9408,54,M,20,50,456000,84
9409,33,M,20,32,827000,-26
9410,49,M,15,1,690000,12
9411,21,F,20,88,879000,-17
9412,20,M,20,98,976000,-7
9413,28,M,20,14,99000,108
9414,26,M,10,3,807000,96
9415,50,M,10,79,255000,-5
9416,26,M,20,62,43000,46
9417,25,F,10,14,653000,13
9418,52,M,10,42,945000,0
9419,44,M,10,68,533000,81
9420,24,M,10,34,813000,108
9421,47,F,15,83,423000,130
9422,23,F,15,43,913000,-2
9423,42,F,20,4,678000,49
9424,36,M,10,11,290000,54
9425,42,M,10,75,208000,16
9426,47,M,20,96,742000,150
9427,36,F,15,38,382000,-34
9428,44,F,10,81,433000,54
9429,42,F,10,17,911000,112
9430,52,F,15,49,790000,16
9431,23,F,10,40,635000,81
9432,54,M,10,22,562000,82
9433,48,F,20,36,841000,116
9434,32,F,15,8,955000,-12
9435,26,M,20,70,878000,110
9436,50,M,10,22,881000,83
9437,36,M,10,99,479000,13
9438,58,F,10,52,413000,114
9439,49,M,20,86,325000,140
9440,48,M,15,58,580000,102
9441,48,M,15,60,431000,-26
9442,53,M,10,8,396000,69
9443,54,F,15,85,307000,-5
9444,54,M,10,52,559000,95
9445,25,F,15,45,272000,50
9446,21,M,15,26,558000,-17
9447,47,F,15,31,961000,173
9448,51,M,10,49,494000,78
9449,27,F,20,5,96000,48
9450,29,M,10,48,979000,-24
9451,48,M,15,36,442000,75
9452,26,M,15,42,310000,18
9453,21,F,10,11,398000,113
9454,24,M,10,59,675000,14
9455,55,F,15,54,504000,139
9456,39,F,20,46,300000,26
9457,54,F,15,24,787000,74
9458,43,M,10,96,356000,12
9459,42,M,20,94,875000,83
9460,59,M,20,8,222000,12
9461,27,M,10,42,877000,6
9462,57,M,15,50,424000,131
9463,20,F,20,73,15000,26
9464,30,F,10,24,508000,25
9465,35,F,20,36,944000,178
9466,48,M,10,80,837000,-23
9467,26,F,20,26,601000,110
