point_id,age_at_entry,sex,policy_term,policy_count,sum_assured
8917,29,F,20,1,241000
8918,45,F,15,1,225000
8919,35,M,15,1,199000
8920,42,M,15,1,789000
8921,49,M,10,1,25000
8922,51,M,10,1,76000
8923,41,M,15,1,204000
8924,49,F,10,1,688000
8925,21,M,20,1,32000
8926,54,M,20,1,795000
8927,30,M,10,1,169000
8928,56,F,15,1,877000
8929,55,M,10,1,195000
8930,47,M,20,1,755000
8931,56,F,20,1,664000
8932,34,F,20,1,313000
8933,29,F,20,1,45000
8934,32,M,15,1,924000
8935,46,F,20,1,280000
8936,24,M,10,1,430000
8937,40,M,20,1,226000
8938,25,M,20,1,905000
8939,42,M,10,1,615000
8940,55,F,20,1,580000
8941,27,F,15,1,997000
8942,20,F,20,1,739000
8943,54,M,10,1,379000
8944,50,M,10,1,207000
8945,20,M,15,1,522000
8946,43,F,10,1,349000
8947,50,F,20,1,838000
8948,29,F,20,1,345000
8949,52,F,15,1,824000
8950,22,F,10,1,833000
8951,30,M,20,1,283000
8952,38,F,10,1,385000
8953,53,M,20,1,302000
8954,50,F,10,1,26000
8955,45,M,15,1,600000
8956,31,F,15,1,32000
8957,34,M,15,1,302000
8958,21,M,10,1,146000
8959,44,F,20,1,932000
8960,36,M,10,1,610000
8961,44,F,15,1,674000
8962,51,M,20,1,476000
8963,26,F,20,1,947000
8964,41,F,15,1,459000
8965,22,F,15,1,266000
8966,56,M,20,1,613000
8967,33,F,20,1,159000
8968,36,F,20,1,451000
8969,34,M,10,1,262000
8970,38,F,15,1,366000
8971,32,F,10,1,812000
8972,59,M,20,1,121000
8973,47,F,20,1,381000
8974,48,F,20,1,834000
8975,57,F,15,1,736000
8976,30,M,10,1,832000
8977,24,M,20,1,14000
8978,57,M,15,1,984000
8979,22,F,20,1,401000
8980,30,M,10,1,606000
8981,52,F,15,1,240000
8982,20,M,15,1,227000
8983,30,F,15,1,450000
8984,42,M,15,1,338000
8985,38,F,10,1,920000
8986,31,M,15,1,414000
8987,54,M,10,1,422000
8988,39,M,20,1,767000
8989,53,F,10,1,979000
8990,30,M,10,1,375000
8991,33,M,10,1,697000
8992,46,F,20,1,798000
8993,26,M,20,1,724000
8994,39,M,15,1,596000
8995,58,F,10,1,740000
8996,33,M,10,1,66000
8997,39,F,10,1,860000
8998,43,F,10,1,94000
8999,36,F,10,1,589000
9000,45,M,20,1,287000
9001,41,F,10,1,923000
9002,53,F,10,1,441000
9003,46,F,10,1,357000
9004,42,M,15,1,112000
9005,23,F,15,1,496000
9006,22,F,15,1,926000
9007,45,F,20,1,743000
9008,43,F,10,1,831000
9009,53,M,10,1,385000
9010,22,F,10,1,39000
9011,25,F,15,1,211000
9012,38,M,10,1,997000
9013,42,F,20,1,180000
9014,49,M,15,1,686000
9015,42,F,20,1,570000
9016,27,M,15,1,668000
9017,42,M,15,1,250000
9018,33,F,20,1,693000
9019,57,M,20,1,574000
9020,54,F,20,1,476000
9021,36,M,10,1,714000
9022,29,F,15,1,637000
9023,39,M,10,1,274000
9024,25,M,20,1,455000
9025,55,F,15,1,850000
9026,48,F,20,1,108000
9027,45,F,15,1,224000
9028,40,F,10,1,292000
9029,45,F,20,1,241000
9030,34,F,10,1,316000
9031,27,M,15,1,384000
9032,39,F,15,1,472000
9033,45,F,20,1,626000
9034,34,F,10,1,859000
9035,53,F,10,1,87000
9036,29,F,10,1,691000
9037,49,M,15,1,219000
9038,42,F,10,1,355000
9039,43,F,20,1,654000
9040,20,M,10,1,101000
9041,31,M,10,1,314000
9042,42,M,20,1,780000
9043,40,M,15,1,748000
9044,30,M,20,1,282000
9045,55,F,10,1,190000
9046,26,M,15,1,169000
9047,21,F,20,1,612000
9048,44,M,15,1,83000
9049,24,M,15,1,239000
9050,34,M,10,1,766000
9051,51,F,10,1,421000
9052,30,F,15,1,666000
9053,51,M,15,1,533000
9054,51,M,15,1,140000
9055,34,M,10,1,334000
9056,35,F,20,1,479000
9057,35,F,15,1,477000
9058,24,F,15,1,551000
9059,26,F,10,1,738000
9060,25,M,20,1,458000
9061,35,M,20,1,492000
9062,31,M,15,1,611000
9063,38,F,15,1,621000
9064,38,F,15,1,214000
9065,47,F,15,1,109000
9066,48,M,10,1,818000
9067,26,F,10,1,92000
9068,47,F,10,1,551000
9069,42,F,20,1,274000
9070,32,M,20,1,945000
9071,49,M,20,1,730000
9072,30,F,20,1,354000
9073,46,F,10,1,194000
9074,56,M,20,1,210000
9075,37,F,15,1,778000
9076,36,F,15,1,472000
9077,47,M,20,1,265000
9078,33,F,20,1,434000
9079,42,F,10,1,606000
9080,47,M,20,1,436000
9081,39,M,20,1,396000
9082,26,M,15,1,504000
9083,51,F,10,1,374000
9084,21,F,10,1,871000
9085,35,M,20,1,231000
9086,24,F,10,1,76000
9087,52,M,15,1,215000
9088,20,F,15,1,895000
9089,21,M,20,1,60000
9090,45,M,10,1,846000
9091,40,M,10,1,380000
9092,59,F,10,1,211000
9093,25,M,10,1,806000
9094,35,F,15,1,830000
9095,52,F,15,1,669000
9096,51,F,15,1,779000
9097,48,F,20,1,110000
9098,42,F,20,1,689000
9099,49,F,10,1,701000
9100,39,F,10,1,37000
9101,34,M,20,1,745000
9102,52,M,10,1,347000
9103,49,M,15,1,167000
9104,22,M,20,1,760000
9105,32,F,10,1,209000
9106,29,F,20,1,975000
9107,55,M,20,1,283000
9108,22,M,20,1,22000
9109,36,F,20,1,139000
9110,20,F,10,1,123000
9111,21,M,15,1,746000
9112,37,M,20,1,851000
9113,51,M,10,1,761000
9114,42,F,10,1,987000
9115,26,F,10,1,820000
9116,54,M,15,1,827000
9117,23,M,20,1,899000
9118,26,M,15,1,842000
9119,46,M,10,1,398000
9120,42,F,15,1,852000
9121,57,F,20,1,50000
9122,40,M,20,1,57000
9123,40,M,15,1,787000
9124,47,F,15,1,708000
9125,40,M,15,1,899000
9126,55,F,10,1,869000
9127,53,M,20,1,724000
9128,46,M,10,1,632000
9129,41,M,15,1,148000
9130,36,F,20,1,982000
9131,46,M,10,1,737000
9132,43,M,20,1,851000
9133,52,F,15,1,860000
9134,52,F,20,1,563000
9135,59,M,10,1,50000
9136,23,M,10,1,44000
9137,24,M,10,1,507000
9138,45,F,15,1,697000
9139,20,M,10,1,501000
9140,31,F,10,1,751000
9141,53,M,15,1,570000
9142,41,F,10,1,530000
9143,33,F,10,1,124000
9144,41,F,10,1,679000
9145,45,M,10,1,54000
9146,45,M,20,1,393000
9147,23,M,20,1,328000
9148,35,M,20,1,868000
9149,26,M,20,1,752000
9150,27,M,10,1,47000
9151,24,F,20,1,954000
9152,24,M,15,1,203000
9153,27,M,15,1,232000
9154,34,M,15,1,525000
9155,21,F,15,1,537000
9156,59,F,10,1,824000
9157,53,F,20,1,311000
9158,57,F,10,1,656000
9159,45,F,20,1,325000
9160,58,M,10,1,797000
9161,49,F,20,1,667000
9162,44,M,20,1,739000
9163,50,M,15,1,144000
9164,34,M,20,1,494000
9165,23,F,15,1,967000
9166,47,F,15,1,416000
9167,59,F,10,1,412000
9168,38,M,15,1,842000
9169,59,F,15,1,688000
9170,22,M,20,1,518000
9171,53,M,20,1,721000
9172,22,M,15,1,714000
9173,49,M,15,1,886000
9174,28,M,20,1,162000
9175,31,M,20,1,902000
9176,20,F,10,1,986000
9177,27,F,15,1,579000
9178,39,M,15,1,37000
9179,48,M,20,1,780000
9180,37,F,10,1,241000
9181,33,M,10,1,723000
9182,56,F,10,1,438000
9183,44,F,20,1,789000
9184,34,F,20,1,154000
9185,47,M,15,1,572000
9186,28,M,10,1,972000
9187,44,F,15,1,557000
9188,50,M,10,1,88000
9189,25,F,20,1,640000
9190,29,M,20,1,637000
9191,21,F,20,1,877000
9192,37,F,10,1,401000
9193,47,F,20,1,692000
9194,48,M,20,1,486000
9195,50,F,20,1,638000
9196,48,M,20,1,258000
9197,45,M,20,1,201000
9198,23,M,15,1,584000
9199,54,M,15,1,795000
9200,21,F,15,1,528000
9201,29,F,10,1,830000
9202,24,F,10,1,539000
9203,27,M,10,1,298000
9204,28,M,20,1,240000
9205,54,M,15,1,771000
9206,54,F,15,1,965000
9207,57,F,10,1,792000
9208,40,M,10,1,918000
9209,59,F,20,1,845000
9210,53,F,20,1,214000
9211,42,F,20,1,14000
9212,39,F,20,1,129000
9213,49,F,10,1,470000
9214,42,F,15,1,729000
9215,44,F,20,1,628000
9216,29,M,20,1,413000
9217,48,F,15,1,427000
9218,38,F,15,1,215000
9219,54,M,10,1,670000
9220,34,M,20,1,468000
9221,21,M,20,1,199000
9222,57,F,15,1,488000
9223,47,M,15,1,809000
9224,55,M,15,1,723000
9225,34,M,15,1,856000
9226,35,M,20,1,823000
9227,51,F,15,1,808000
9228,52,F,10,1,229000
9229,53,F,20,1,386000
9230,29,M,10,1,438000
9231,50,M,15,1,528000
9232,39,F,20,1,478000
9233,37,F,20,1,461000
9234,57,M,15,1,364000
9235,58,F,15,1,257000
9236,56,F,10,1,336000
9237,57,F,15,1,941000
9238,31,F,10,1,370000
9239,37,F,15,1,546000
9240,46,M,20,1,106000
9241,34,F,20,1,148000
9242,28,M,15,1,964000
9243,37,M,10,1,679000
9244,53,F,10,1,685000
9245,29,F,15,1,249000
9246,45,M,15,1,534000
9247,24,M,20,1,918000
9248,52,F,10,1,775000
9249,43,M,20,1,333000
9250,56,M,20,1,677000
9251,41,M,10,1,457000
9252,40,M,10,1,194000
9253,39,F,15,1,312000
9254,21,M,20,1,589000
9255,45,F,15,1,881000
9256,54,F,10,1,977000
9257,25,F,15,1,252000
9258,59,M,10,1,330000
9259,23,M,20,1,826000
9260,55,F,15,1,246000
9261,40,F,20,1,698000
9262,34,M,10,1,663000
9263,46,M,20,1,814000
9264,37,F,15,1,689000
9265,57,M,15,1,742000
9266,52,F,20,1,619000
9267,45,M,10,1,730000
9268,44,M,20,1,853000
9269,35,M,10,1,723000
9270,43,M,15,1,598000
9271,44,F,10,1,619000
9272,41,F,20,1,710000
9273,53,M,20,1,579000
9274,27,F,10,1,261000
9275,25,F,15,1,806000
9276,29,F,20,1,279000
9277,35,M,15,1,578000
9278,49,M,20,1,307000
9279,23,M,10,1,889000
9280,51,M,10,1,961000
9281,28,M,10,1,724000
9282,33,M,10,1,766000
9283,56,F,10,1,794000
9284,36,F,20,1,607000
9285,33,F,15,1,784000
9286,50,M,15,1,108000
9287,35,M,15,1,952000
9288,57,M,20,1,185000
9289,33,F,20,1,181000
9290,43,M,10,1,219000
9291,55,M,20,1,603000
9292,21,F,10,1,501000
9293,23,M,20,1,823000
9294,48,M,20,1,31000
9295,26,M,20,1,113000
9296,26,M,20,1,654000
9297,51,M,10,1,638000
9298,43,F,10,1,697000
9299,52,F,20,1,337000
9300,27,M,15,1,780000
9301,44,M,10,1,624000
9302,24,F,20,1,285000
9303,37,F,20,1,865000
9304,32,F,10,1,853000
9305,29,F,10,1,437000
9306,59,M,10,1,761000
9307,45,M,10,1,115000
9308,24,F,15,1,605000
9309,28,F,10,1,646000
9310,52,F,10,1,67000
9311,34,M,10,1,841000
9312,59,M,20,1,887000
9313,56,F,10,1,486000
9314,56,F,20,1,25000
9315,49,M,10,1,92000
9316,58,F,20,1,107000
9317,43,M,20,1,654000
9318,23,M,15,1,351000
9319,46,M,20,1,664000
9320,58,F,20,1,690000
9321,45,M,20,1,627000
9322,54,F,10,1,119000
9323,56,F,20,1,647000
9324,24,M,10,1,572000
9325,55,F,15,1,484000
9326,51,F,10,1,593000
9327,35,M,20,1,84000
9328,40,F,10,1,898000
9329,59,M,10,1,543000
9330,31,M,15,1,347000
9331,27,M,10,1,75000
9332,53,M,10,1,453000
9333,28,F,10,1,48000
9334,47,F,20,1,608000
9335,33,M,10,1,506000
9336,48,M,10,1,459000
9337,57,F,10,1,655000
9338,54,F,20,1,855000
9339,49,F,10,1,540000
9340,57,F,10,1,559000
9341,44,F,20,1,485000
9342,48,F,20,1,361000
9343,30,M,10,1,98000
9344,28,F,15,1,463000
9345,51,F,10,1,936000
9346,44,F,20,1,147000
9347,25,M,10,1,630000
9348,53,M,15,1,730000
9349,39,F,10,1,920000
9350,29,F,10,1,289000
9351,40,M,20,1,708000
9352,35,F,15,1,457000
9353,49,M,15,1,594000
9354,20,M,10,1,684000
9355,56,M,10,1,666000
9356,34,F,20,1,159000
9357,46,F,15,1,431000
9358,20,M,15,1,342000
9359,53,M,10,1,78000
9360,59,M,15,1,496000
9361,31,F,10,1,191000
9362,37,F,10,1,291000
9363,47,F,20,1,504000
9364,31,F,10,1,415000
9365,52,M,15,1,430000
9366,38,F,10,1,239000
9367,31,F,10,1,638000
9368,44,F,15,1,249000
9369,32,F,15,1,753000
9370,37,F,20,1,947000
9371,33,M,15,1,749000
9372,56,M,10,1,65000
9373,43,M,20,1,83000
9374,53,M,20,1,844000
9375,20,M,20,1,182000
9376,58,M,10,1,853000
9377,56,M,20,1,954000
9378,31,M,10,1,104000
9379,42,M,10,1,786000
9380,30,M,15,1,767000
9381,37,M,10,1,341000
9382,49,F,10,1,853000
9383,56,M,15,1,38000
9384,37,F,10,1,515000
9385,29,F,15,1,931000
9386,33,M,10,1,464000
9387,51,F,15,1,478000
9388,48,M,10,1,595000
9389,42,M,20,1,727000
9390,31,F,15,1,514000
9391,49,M,20,1,364000
9392,46,F,20,1,943000
9393,57,F,10,1,319000
9394,43,F,20,1,208000
9395,53,F,20,1,826000
9396,37,M,20,1,632000
9397,25,F,10,1,993000
9398,33,M,20,1,522000
9399,38,M,15,1,121000
9400,29,F,15,1,45000
9401,26,F,15,1,420000
9402,21,M,20,1,319000
9403,59,M,15,1,863000
9404,21,M,20,1,918000
9405,42,F,20,1,462000
9406,21,F,10,1,908000
9407,32,M,10,1,861000
9408,54,M,20,1,456000
9409,33,M,20,1,827000
9410,49,M,15,1,690000
9411,21,F,20,1,879000
9412,20,M,20,1,976000
9413,28,M,20,1,99000
9414,26,M,10,1,807000
9415,50,M,10,1,255000
9416,26,M,20,1,43000
9417,25,F,10,1,653000
9418,52,M,10,1,945000
9419,44,M,10,1,533000
9420,24,M,10,1,813000
9421,47,F,15,1,423000
9422,23,F,15,1,913000
9423,42,F,20,1,678000
9424,36,M,10,1,290000
9425,42,M,10,1,208000
9426,47,M,20,1,742000
9427,36,F,15,1,382000
9428,44,F,10,1,433000
9429,42,F,10,1,911000
9430,52,F,15,1,790000
9431,23,F,10,1,635000
9432,54,M,10,1,562000
9433,48,F,20,1,841000
9434,32,F,15,1,955000
9435,26,M,20,1,878000
9436,50,M,10,1,881000
9437,36,M,10,1,479000
9438,58,F,10,1,413000
9439,49,M,20,1,325000
9440,48,M,15,1,580000
9441,48,M,15,1,431000
9442,53,M,10,1,396000
9443,54,F,15,1,307000
9444,54,M,10,1,559000
9445,25,F,15,1,272000
9446,21,M,15,1,558000
9447,47,F,15,1,961000
9448,51,M,10,1,494000
9449,27,F,20,1,96000
9450,29,M,10,1,979000
9451,48,M,15,1,442000
9452,26,M,15,1,310000
9453,21,F,10,1,398000
9454,24,M,10,1,675000
9455,55,F,15,1,504000
9456,39,F,20,1,300000
9457,54,F,15,1,787000
9458,43,M,10,1,356000
9459,42,M,20,1,875000
9460,59,M,20,1,222000
9461,27,M,10,1,877000
9462,57,M,15,1,424000
9463,20,F,20,1,15000
9464,30,F,10,1,508000
9465,35,F,20,1,944000
9466,48,M,10,1,837000
9467,26,F,20,1,601000
9468,45,F,20,1,184000
9469,23,M,10,1,497000
9470,20,F,20,1,523000
9471,54,M,10,1,542000
9472,56,F,15,1,969000
9473,21,M,15,1,729000
9474,32,M,15,1,726000
9475,29,F,15,1,53000
9476,30,F,15,1,979000
9477,59,M,15,1,59000
9478,59,M,15,1,812000
9479,42,M,20,1,562000
9480,58,M,20,1,559000
9481,56,M,20,1,159000
9482,49,M,20,1,81000
9483,56,M,20,1,311000
9484,32,F,15,1,17000
9485,36,F,15,1,415000
9486,27,M,15,1,998000
9487,41,F,20,1,765000
9488,20,F,20,1,814000
9489,40,M,20,1,179000
9490,41,M,20,1,754000
9491,53,F,10,1,646000
9492,55,F,20,1,299000
9493,33,F,20,1,696000
9494,37,M,20,1,310000
9495,53,F,15,1,437000
9496,58,M,20,1,715000
9497,29,M,10,1,21000
9498,20,M,10,1,716000
9499,27,M,20,1,499000
9500,41,F,20,1,383000
9501,43,F,20,1,693000
9502,29,F,20,1,209000
9503,27,M,10,1,212000
9504,31,F,20,1,317000
9505,51,F,20,1,364000
9506,57,M,15,1,195000
9507,37,F,20,1,892000
9508,47,M,20,1,236000
9509,54,F,10,1,742000
9510,50,F,15,1,705000
9511,21,F,20,1,399000
9512,26,F,10,1,994000
9513,22,M,20,1,910000
9514,21,M,10,1,830000
9515,41,M,15,1,213000
9516,29,F,20,1,873000
9517,30,M,20,1,571000
9518,39,M,10,1,940000
9519,38,F,10,1,31000
9520,29,F,10,1,149000
9521,46,F,10,1,546000
9522,43,M,20,1,209000
9523,21,M,20,1,151000
9524,39,F,20,1,803000
9525,54,M,20,1,741000
9526,59,F,20,1,41000
9527,26,F,20,1,650000
9528,51,F,10,1,991000
9529,51,M,10,1,36000
9530,38,M,10,1,326000
9531,37,F,20,1,447000
9532,33,F,10,1,395000
9533,53,M,10,1,546000
9534,28,F,10,1,235000
9535,24,F,20,1,548000
9536,52,F,15,1,508000
9537,40,F,15,1,362000
9538,42,F,10,1,380000
9539,35,M,15,1,31000
9540,53,M,10,1,82000
9541,50,M,15,1,302000
9542,23,M,20,1,336000
9543,27,F,15,1,144000
9544,49,F,20,1,269000
9545,53,M,10,1,705000
9546,25,M,10,1,208000
9547,46,F,10,1,462000
9548,29,F,15,1,12000
9549,35,F,15,1,620000
9550,40,M,20,1,486000
9551,47,F,10,1,246000
9552,21,M,15,1,392000
9553,53,F,20,1,54000
9554,44,F,10,1,507000
9555,48,F,10,1,58000
9556,43,M,20,1,549000
9557,49,M,10,1,432000
9558,26,M,15,1,92000
9559,26,F,20,1,857000
9560,27,F,20,1,434000
9561,59,M,20,1,426000
9562,52,F,15,1,277000
9563,36,F,10,1,200000
9564,57,F,20,1,649000
9565,55,F,10,1,336000
9566,55,M,20,1,277000
9567,24,M,15,1,82000
9568,45,F,10,1,619000
9569,34,F,15,1,63000
9570,46,F,10,1,956000
9571,47,M,15,1,570000
9572,55,F,10,1,152000
9573,37,M,10,1,166000
9574,45,F,10,1,195000
9575,48,F,15,1,803000
9576,42,M,10,1,854000
9577,57,M,10,1,335000
9578,25,F,20,1,379000
9579,33,M,20,1,701000
9580,25,F,20,1,341000
9581,32,M,10,1,518000
9582,23,M,10,1,277000
9583,39,M,10,1,573000
9584,29,M,20,1,156000
9585,55,M,10,1,662000
9586,46,F,10,1,983000
9587,48,M,10,1,195000
9588,47,F,15,1,52000
9589,24,M,10,1,512000
9590,33,M,20,1,830000
9591,50,F,15,1,372000
9592,37,M,15,1,314000
9593,50,F,10,1,239000
9594,21,F,10,1,737000
9595,42,M,20,1,498000
9596,25,F,20,1,763000
9597,25,F,20,1,967000
9598,41,M,10,1,548000
9599,51,F,20,1,832000
9600,23,M,15,1,875000
9601,47,M,20,1,616000
9602,48,F,20,1,471000
9603,39,M,15,1,808000
9604,38,F,15,1,407000
9605,52,F,15,1,755000
9606,24,M,20,1,872000
9607,20,M,20,1,614000
9608,44,F,20,1,771000
9609,54,F,10,1,190000
9610,46,F,20,1,238000
9611,28,F,10,1,996000
9612,31,M,10,1,691000
9613,23,M,10,1,463000
9614,42,F,10,1,764000
9615,30,M,20,1,123000
9616,47,M,20,1,94000
9617,20,M,20,1,987000
9618,24,F,10,1,108000
9619,41,F,20,1,985000
9620,56,F,20,1,228000
9621,26,M,20,1,740000
9622,36,M,20,1,775000
9623,44,M,10,1,76000
9624,43,F,15,1,555000
9625,22,M,15,1,609000
9626,33,M,15,1,842000
9627,40,M,20,1,654000
9628,27,F,10,1,939000
9629,40,M,10,1,217000
9630,30,F,10,1,662000
9631,43,M,15,1,160000
9632,50,F,10,1,378000
9633,20,F,15,1,832000
9634,50,F,10,1,221000
9635,49,M,20,1,517000
9636,22,M,15,1,161000
9637,45,M,10,1,193000
9638,34,F,10,1,357000
9639,24,M,20,1,377000
9640,31,F,10,1,881000
9641,37,M,20,1,265000
9642,31,F,15,1,658000
9643,37,M,15,1,868000
9644,37,M,20,1,786000
9645,25,F,20,1,302000
9646,37,F,10,1,142000
9647,51,M,15,1,187000
9648,21,M,10,1,120000
9649,26,F,10,1,954000
9650,47,M,20,1,239000
9651,47,F,20,1,355000
9652,24,M,20,1,399000
9653,56,M,10,1,800000
9654,54,F,15,1,879000
9655,22,F,10,1,267000
9656,22,F,10,1,820000
9657,51,M,20,1,332000
9658,57,F,10,1,33000
9659,48,F,10,1,766000
9660,23,M,15,1,415000
9661,27,M,20,1,191000
9662,25,M,10,1,806000
9663,48,M,10,1,26000
9664,51,F,20,1,485000
9665,58,F,20,1,187000
9666,31,F,20,1,849000
9667,30,M,20,1,798000
9668,49,M,15,1,710000
9669,29,M,10,1,520000
9670,58,M,10,1,314000
9671,39,F,10,1,359000
9672,55,M,10,1,356000
9673,22,M,15,1,802000
9674,28,F,15,1,312000
9675,51,F,10,1,284000
9676,26,F,15,1,887000
9677,44,F,20,1,713000
9678,35,F,20,1,354000
9679,30,F,10,1,139000
9680,35,M,15,1,496000
9681,46,M,10,1,503000
9682,28,F,20,1,140000
9683,29,F,20,1,28000
9684,22,F,20,1,438000
9685,32,M,15,1,86000
9686,54,M,10,1,424000
9687,45,F,15,1,35000
9688,49,F,15,1,668000
9689,24,F,10,1,869000
9690,29,M,10,1,733000
9691,53,M,15,1,420000
9692,37,F,15,1,598000
9693,54,M,10,1,65000
9694,20,F,20,1,435000
9695,59,M,15,1,821000
9696,50,F,15,1,834000
9697,26,M,10,1,43000
9698,25,F,10,1,306000
9699,59,F,20,1,651000
9700,39,M,10,1,486000
9701,33,M,10,1,924000
9702,59,F,15,1,98000
9703,55,M,20,1,333000
9704,37,M,10,1,871000
9705,51,M,10,1,63000
9706,37,M,10,1,304000
9707,44,F,10,1,324000
9708,29,F,15,1,887000
9709,53,F,20,1,802000
9710,31,F,10,1,585000
9711,47,M,15,1,826000
9712,41,M,10,1,77000
9713,28,M,10,1,390000
9714,46,M,10,1,22000
9715,25,F,20,1,610000
9716,20,F,20,1,110000
9717,27,M,15,1,777000
9718,22,M,20,1,455000
9719,32,M,15,1,250000
9720,56,F,15,1,648000
9721,47,F,20,1,830000
9722,54,F,15,1,68000
9723,48,M,10,1,820000
9724,46,F,20,1,130000
9725,44,F,10,1,789000
9726,59,M,10,1,934000
9727,38,M,20,1,113000
9728,34,M,15,1,288000
9729,48,F,10,1,766000
9730,30,F,20,1,471000
9731,48,M,15,1,150000
9732,42,F,20,1,843000
9733,49,F,15,1,847000
9734,28,F,10,1,441000
9735,32,F,20,1,332000
9736,52,F,10,1,976000
9737,34,F,20,1,444000
9738,34,M,10,1,162000
9739,55,F,10,1,417000
9740,43,M,20,1,119000
9741,50,F,10,1,704000
9742,48,M,20,1,133000
9743,55,M,10,1,939000
9744,20,F,20,1,485000
9745,25,M,10,1,199000
9746,30,M,10,1,343000
9747,28,F,10,1,797000
9748,50,F,10,1,637000
9749,56,M,15,1,988000
9750,52,M,10,1,975000
9751,21,F,20,1,530000
9752,42,M,10,1,509000
9753,31,M,10,1,121000
9754,56,M,15,1,554000
9755,25,M,10,1,928000
9756,54,M,15,1,717000
9757,28,F,10,1,453000
9758,30,F,15,1,840000
9759,43,M,10,1,210000
9760,25,M,20,1,994000
9761,23,F,10,1,576000
9762,28,M,20,1,149000
9763,32,M,20,1,944000
9764,36,F,15,1,341000
9765,33,M,10,1,919000
9766,42,F,20,1,879000
9767,26,F,20,1,808000
9768,56,M,15,1,803000
9769,29,M,15,1,612000
9770,54,F,10,1,850000
9771,55,M,15,1,974000
9772,24,M,10,1,529000
9773,47,M,15,1,124000
9774,54,M,15,1,133000
9775,33,M,20,1,191000
9776,58,M,15,1,653000
9777,46,M,10,1,858000
9778,57,M,15,1,267000
9779,43,M,10,1,640000
9780,32,M,20,1,865000
9781,43,M,10,1,259000
9782,44,M,20,1,595000
9783,49,M,10,1,876000
9784,30,M,10,1,672000
9785,31,F,10,1,615000
9786,27,F,20,1,49000
9787,31,F,15,1,589000
9788,55,M,20,1,824000
9789,31,F,20,1,442000
9790,54,F,15,1,246000
9791,36,F,15,1,452000
9792,22,M,20,1,425000
9793,54,M,15,1,756000
9794,25,M,20,1,601000
9795,54,M,10,1,578000
9796,26,F,15,1,64000
9797,54,M,20,1,393000
9798,40,M,15,1,243000
9799,34,M,20,1,456000
9800,24,M,10,1,101000
9801,27,F,20,1,928000
9802,45,M,10,1,124000
9803,59,M,10,1,530000
9804,31,F,20,1,727000
9805,29,F,20,1,375000
9806,25,M,15,1,147000
9807,45,M,15,1,56000
9808,33,M,20,1,254000
9809,59,F,15,1,492000
9810,25,M,20,1,602000
9811,36,M,20,1,677000
9812,46,F,20,1,584000
9813,25,F,20,1,770000
9814,52,F,10,1,674000
9815,35,F,20,1,590000
9816,29,M,10,1,494000
9817,21,M,15,1,312000
9818,44,F,10,1,412000
9819,43,M,10,1,916000
9820,20,M,15,1,334000
9821,23,M,20,1,260000
9822,30,F,20,1,166000
9823,57,M,20,1,31000
9824,30,M,15,1,721000
9825,57,M,15,1,495000
9826,31,M,20,1,793000
9827,35,F,20,1,26000
9828,40,M,20,1,69000
9829,28,F,15,1,175000
9830,48,F,15,1,670000
9831,36,F,20,1,869000
9832,54,F,10,1,45000
9833,25,M,10,1,411000
9834,37,M,10,1,760000
9835,42,F,10,1,857000
9836,34,F,20,1,495000
9837,39,M,15,1,505000
9838,25,F,15,1,772000
9839,46,F,15,1,856000
9840,30,F,10,1,51000
9841,43,M,10,1,934000
9842,43,F,15,1,325000
9843,43,M,20,1,201000
9844,57,M,20,1,510000
9845,20,F,10,1,498000
9846,37,F,20,1,555000
9847,43,F,20,1,650000
9848,58,F,10,1,411000
9849,44,F,15,1,139000
9850,25,F,15,1,350000
9851,20,M,20,1,180000
9852,20,M,15,1,148000
9853,31,F,10,1,217000
9854,33,M,15,1,887000
9855,34,F,20,1,118000
9856,51,M,20,1,752000
9857,31,F,15,1,548000
9858,38,F,15,1,601000
9859,58,F,10,1,186000
9860,41,M,10,1,833000
9861,43,F,10,1,261000
9862,35,M,20,1,535000
9863,24,M,20,1,139000
9864,34,F,15,1,658000
9865,41,F,15,1,387000
9866,23,F,10,1,420000
9867,36,F,15,1,474000
9868,29,M,10,1,485000
9869,55,F,10,1,831000
9870,51,F,20,1,783000
9871,52,M,15,1,692000
9872,48,F,15,1,694000
9873,42,M,10,1,993000
9874,39,M,15,1,800000
9875,30,M,10,1,336000
9876,56,M,10,1,692000
9877,29,F,15,1,518000
9878,47,F,20,1,869000
9879,32,F,15,1,660000
9880,24,F,15,1,857000
9881,36,M,15,1,28000
9882,43,F,20,1,302000
9883,40,M,20,1,389000
9884,35,F,10,1,203000
9885,30,F,10,1,328000
9886,34,M,15,1,717000
9887,38,F,10,1,303000
9888,24,M,20,1,751000
9889,40,F,15,1,958000
9890,38,M,15,1,505000
9891,29,M,15,1,413000
9892,34,M,10,1,275000
9893,55,M,10,1,670000
9894,39,F,10,1,244000
9895,25,F,10,1,957000
9896,55,M,10,1,81000
9897,27,M,20,1,858000
9898,43,M,20,1,419000
9899,48,M,20,1,678000
9900,49,M,10,1,421000
9901,43,F,10,1,519000
9902,51,F,15,1,369000
9903,30,M,20,1,209000
9904,21,F,20,1,860000
9905,39,F,15,1,691000
9906,59,F,20,1,938000
9907,59,M,20,1,566000
9908,58,M,20,1,672000
9909,29,M,20,1,882000
9910,31,M,15,1,431000
9911,40,M,15,1,607000
9912,42,F,20,1,900000
9913,38,F,10,1,236000
