spec_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth,premium_pp,av_pp_init,accum_prem_init_pp
B,47,F,17,769.2,621708,0,584400,0,0
C,37,F,9,729.1,418965,0,358108,0,0
C,49,M,11,322.7,680004,0,614646,0,0
A,43,F,7,415.9,455549,0,388425,0,0
B,33,F,7,672.5,322586,0,271020,0,0
B,57,M,5,796.9,574670,0,560404,0,0
A,21,M,13,402.3,329383,0,313149,0,0
D,40,F,12,935.9,484777,0,461550,0,0
D,62,F,13,109.0,666795,0,644828,0,0
A,52,F,11,54.4,425513,0,330398,0,0
B,42,F,15,451.8,386596,0,294416,0,0
B,25,F,7,461.2,399121,0,324525,0,0
D,45,M,19,406.9,586662,0,508589,0,0
B,58,M,11,764.4,343332,0,298319,0,0
D,59,M,10,394.7,577310,0,510386,0,0
B,69,M,18,952.7,355991,0,261554,0,0
A,64,M,8,970.1,565851,0,506868,0,0
D,41,F,19,58.2,363536,0,329900,0,0
D,58,M,6,836.4,519830,0,494028,0,0
B,46,F,9,676.3,440785,0,373759,0,0
C,30,F,19,335.7,625330,0,559730,0,0
D,53,M,17,461.4,334026,0,319561,0,0
B,43,M,13,955.2,640576,0,549241,0,0
A,42,M,8,760.1,352835,0,313106,0,0
B,65,M,19,273.7,609803,0,557220,0,0
B,42,M,14,669.1,508589,0,430441,0,0
C,20,F,10,405.5,578760,0,564942,0,0
B,36,M,18,394.0,502972,0,444215,0,0
B,35,F,19,333.7,408912,0,309950,0,0
C,59,F,17,354.8,495615,0,460584,0,0
B,53,M,12,951.4,674906,0,630532,0,0
A,41,F,10,447.4,676384,0,608354,0,0
A,52,F,15,910.6,441807,0,427895,0,0
A,34,M,12,438.7,698531,0,682728,0,0
D,50,M,12,152.7,389337,0,329228,0,0
B,41,M,7,390.4,318138,0,307357,0,0
C,69,F,19,983.7,516890,0,499703,0,0
A,61,M,16,475.2,385210,0,329654,0,0
D,44,M,18,608.3,481541,0,419784,0,0
D,61,M,9,833.3,521673,0,471516,0,0
A,42,F,9,501.6,364014,0,285507,0,0
A,63,M,20,972.4,357113,0,298013,0,0
D,29,F,5,163.7,492544,0,398809,0,0
A,22,M,13,180.1,683822,0,630791,0,0
C,38,M,6,28.4,567110,0,531209,0,0
B,24,M,11,10.1,697436,0,602829,0,0
C,62,M,20,447.4,512381,0,414656,0,0
C,46,F,11,395.4,503252,0,461380,0,0
A,19,F,17,758.8,506896,0,479655,0,0
D,58,F,7,852.9,658539,0,634642,0,0
A,26,M,9,347.2,313508,0,282174,0,0
A,66,M,8,443.7,500440,0,420569,0,0
D,69,F,13,475.3,524864,0,488347,0,0
A,26,M,20,404.8,693432,0,644278,0,0
C,68,F,18,162.8,343945,0,333191,0,0
A,60,M,11,34.6,312451,0,278793,0,0
A,26,M,13,778.4,432140,0,354828,0,0
A,45,F,10,834.9,420352,0,409561,0,0
B,32,M,6,553.7,468810,0,377247,0,0
D,32,M,19,592.5,358668,0,336641,0,0
C,57,F,20,227.9,453461,0,421734,0,0
A,33,F,10,623.3,651147,0,603859,0,0
B,40,F,15,281.8,398587,0,352174,0,0
B,39,F,14,91.8,692265,0,677755,0,0
B,35,F,13,360.7,478477,0,393592,0,0
B,43,M,9,179.1,410141,0,388447,0,0
A,53,F,18,102.2,527080,0,450020,0,0
B,41,F,6,883.7,499286,0,418989,0,0
C,47,F,20,757.9,587028,0,559346,0,0
D,65,F,8,349.9,470613,0,428723,0,0
B,37,M,10,977.9,694677,0,627857,0,0
B,40,F,17,177.7,451980,0,415700,0,0
B,45,F,10,897.1,590365,0,523551,0,0
C,22,F,6,204.3,436720,0,394479,0,0
C,48,M,12,577.0,642360,0,594419,0,0
C,64,M,15,307.3,406479,0,340286,0,0
D,18,M,12,465.2,300061,0,204680,0,0
B,58,M,8,358.6,593613,0,557176,0,0
D,32,M,10,484.7,664158,0,573400,0,0
D,29,M,10,765.8,677744,0,592570,0,0
C,35,F,20,84.9,441629,0,378070,0,0
B,51,M,13,68.7,317839,0,248425,0,0
A,64,F,14,999.7,523683,0,444118,0,0
A,41,F,11,404.1,522593,0,473478,0,0
C,58,F,10,508.7,608864,0,522494,0,0
B,55,F,17,312.0,577013,0,511837,0,0
D,28,M,19,605.1,478931,0,412351,0,0
C,53,M,10,381.1,660504,0,576068,0,0
B,64,F,20,332.7,474586,0,399209,0,0
A,63,M,19,485.6,417742,0,333386,0,0
D,54,M,14,668.7,696358,0,659685,0,0
A,34,M,6,471.6,696079,0,649137,0,0
B,55,F,17,998.0,555126,0,483656,0,0
A,29,M,5,819.5,531741,0,481626,0,0
B,26,M,14,699.6,376009,0,276181,0,0
A,30,F,9,577.5,358711,0,322314,0,0
D,62,M,20,293.2,482488,0,442190,0,0
C,33,F,18,324.0,565582,0,491905,0,0
D,61,M,14,56.1,548172,0,533400,0,0
A,50,M,20,268.1,363159,0,334854,0,0
A,44,F,16,99.1,521638,0,437149,0,0
C,22,F,15,293.6,675705,0,614099,0,0
B,54,M,7,122.6,676806,0,628765,0,0
C,30,M,17,905.8,659689,0,563987,0,0
C,55,F,17,549.9,684246,0,667593,0,0
D,55,M,15,730.7,616552,0,551464,0,0
D,62,F,12,349.1,689442,0,608242,0,0
D,23,F,5,528.2,542347,0,476376,0,0
B,42,F,16,421.1,474818,0,424277,0,0
D,18,F,17,790.4,581076,0,536736,0,0
A,38,F,6,214.4,421351,0,324825,0,0
D,66,M,8,667.2,362323,0,281532,0,0
C,42,M,13,859.6,333579,0,279471,0,0
C,40,M,7,169.7,650776,0,593710,0,0
B,63,F,5,567.8,525151,0,493039,0,0
D,37,M,14,256.3,688477,0,613744,0,0
B,56,F,12,221.9,646017,0,622398,0,0
C,37,F,16,844.6,527664,0,431481,0,0
B,21,F,20,251.1,415624,0,386860,0,0
C,18,F,16,324.1,401949,0,330879,0,0
C,32,F,7,994.8,625711,0,576408,0,0
D,52,M,9,576.0,323678,0,256069,0,0
B,35,F,5,299.9,523313,0,503663,0,0
A,45,F,5,154.2,389027,0,336767,0,0
D,22,F,18,873.8,467718,0,451999,0,0
D,41,F,18,355.8,436911,0,423502,0,0
C,26,F,11,534.9,470614,0,439586,0,0
D,35,F,18,524.9,416195,0,361715,0,0
B,62,F,13,792.8,404557,0,389937,0,0
D,42,M,18,270.0,672303,0,605243,0,0
A,70,M,11,827.8,466956,0,372842,0,0
C,54,F,16,301.7,313650,0,288767,0,0
B,19,F,18,106.9,343742,0,327918,0,0
B,34,F,10,276.4,418841,0,346986,0,0
C,58,F,15,651.1,677930,0,666064,0,0
D,49,F,9,921.7,557441,0,542984,0,0
B,58,M,5,696.5,648351,0,552704,0,0
C,32,F,13,870.5,317846,0,253059,0,0
C,33,F,12,663.7,584265,0,544328,0,0
D,57,F,17,984.8,459601,0,383180,0,0
A,27,F,18,178.9,602872,0,551818,0,0
B,37,M,9,396.6,613908,0,566235,0,0
B,29,F,6,117.2,409366,0,337492,0,0
A,57,M,14,962.3,652850,0,623833,0,0
A,21,F,7,473.4,360643,0,265999,0,0
C,58,M,7,508.7,678688,0,624569,0,0
A,25,M,20,650.2,519792,0,430939,0,0
A,63,M,7,235.7,518208,0,445912,0,0
B,27,F,16,787.8,453362,0,424720,0,0
C,33,M,6,855.0,558715,0,517233,0,0
C,68,M,14,180.1,367346,0,276614,0,0
C,65,F,12,343.9,596550,0,556944,0,0
D,65,F,9,212.6,451138,0,437967,0,0
A,41,F,5,662.7,680900,0,588677,0,0
A,63,F,10,733.2,374187,0,332298,0,0
A,36,M,16,481.7,318324,0,273939,0,0
D,39,F,12,299.4,418476,0,377410,0,0
B,45,M,17,705.6,323968,0,245571,0,0
D,62,M,17,791.3,655319,0,621351,0,0
A,42,M,14,634.4,587651,0,542698,0,0
B,37,M,18,206.2,427142,0,343755,0,0
D,57,M,18,727.5,428038,0,339164,0,0
B,58,F,15,50.9,420466,0,410428,0,0
D,60,M,16,389.3,478961,0,436665,0,0
A,48,M,18,222.2,668414,0,633230,0,0
D,57,M,11,833.1,523362,0,507732,0,0
A,30,F,19,633.4,527909,0,438177,0,0
D,39,F,8,312.1,305109,0,284820,0,0
C,31,M,14,312.6,540184,0,528853,0,0
A,48,M,13,243.8,657605,0,589582,0,0
A,23,M,19,556.2,540216,0,501284,0,0
A,65,M,7,344.7,664216,0,610333,0,0
D,42,F,12,138.5,481383,0,401360,0,0
A,51,M,6,334.9,336302,0,267430,0,0
C,45,F,9,497.1,433143,0,392879,0,0
D,44,F,8,603.4,670296,0,579512,0,0
A,28,M,13,167.7,666138,0,573900,0,0
A,30,M,20,631.2,572004,0,481764,0,0
C,61,M,7,499.7,422506,0,362983,0,0
D,66,M,6,826.6,463544,0,405931,0,0
C,62,F,12,963.2,693440,0,641519,0,0
B,43,F,18,397.3,397202,0,319107,0,0
C,62,M,12,43.4,371147,0,319454,0,0
B,30,M,18,538.2,580905,0,495430,0,0
A,35,M,17,498.8,681200,0,621472,0,0
C,47,F,11,675.5,699838,0,646619,0,0
B,38,M,8,381.7,371666,0,272203,0,0
C,21,M,19,535.8,487622,0,456782,0,0
B,22,M,12,120.6,394107,0,336991,0,0
C,54,F,18,324.7,424553,0,352290,0,0
B,62,F,5,944.6,602708,0,583841,0,0
D,36,M,13,193.8,509729,0,432621,0,0
A,51,F,14,957.8,498543,0,406948,0,0
A,61,F,18,942.7,487825,0,449846,0,0
B,47,F,11,868.8,527521,0,487553,0,0
C,35,M,16,7.1,598561,0,562451,0,0
D,34,F,12,625.2,515217,0,458607,0,0
A,48,M,6,455.8,421360,0,404653,0,0
D,25,F,10,439.1,456414,0,392938,0,0
A,58,M,18,499.2,382555,0,325989,0,0
B,60,M,12,44.3,359166,0,296172,0,0
A,20,F,11,537.1,378908,0,345016,0,0
A,39,M,7,21.1,448101,0,384575,0,0
C,22,M,9,549.0,580681,0,543545,0,0
A,36,F,20,500.3,380695,0,325679,0,0
C,28,F,19,967.1,451209,0,404340,0,0
A,54,F,17,818.4,467152,0,408819,0,0
C,66,F,5,960.0,614665,0,528177,0,0
B,56,M,14,474.1,343509,0,312230,0,0
A,56,F,20,524.3,630883,0,559072,0,0
C,68,M,6,634.9,397700,0,308882,0,0
D,23,M,5,580.8,554384,0,513850,0,0
C,24,F,7,287.0,313607,0,301120,0,0
A,51,M,11,805.1,452179,0,392578,0,0
A,40,F,19,912.1,398191,0,373362,0,0
A,61,M,20,401.8,518880,0,448116,0,0
B,21,F,15,246.5,506468,0,479088,0,0
C,34,M,17,228.3,618848,0,563267,0,0
B,69,M,14,34.6,681166,0,630544,0,0
A,56,M,6,879.2,380022,0,308797,0,0
B,38,M,16,936.3,565937,0,503678,0,0
C,25,M,20,72.8,661058,0,576305,0,0
C,66,F,10,632.2,397384,0,314947,0,0
C,59,F,12,224.8,610095,0,581668,0,0
B,24,F,12,507.7,452642,0,377754,0,0
B,40,M,12,88.3,620885,0,585702,0,0
B,33,F,7,1.8,358799,0,315990,0,0
C,26,M,10,354.4,433703,0,344775,0,0
A,51,M,5,536.6,695063,0,624232,0,0
D,28,F,19,996.5,662042,0,618996,0,0
B,49,F,17,640.7,458385,0,440792,0,0
A,48,F,14,138.6,582901,0,525177,0,0
D,26,M,18,168.1,483057,0,422942,0,0
C,38,M,20,96.4,602796,0,587634,0,0
B,25,M,10,576.7,525517,0,446698,0,0
D,54,F,14,703.7,361575,0,289650,0,0
B,28,F,13,22.3,470374,0,459853,0,0
A,29,M,8,210.3,672128,0,619039,0,0
A,60,M,20,964.5,362995,0,341031,0,0
C,39,F,11,455.0,647259,0,613998,0,0
B,67,F,11,801.3,487499,0,443308,0,0
B,54,M,9,834.6,684721,0,662555,0,0
B,28,M,12,161.4,467641,0,383718,0,0
C,60,F,19,845.9,630634,0,544891,0,0
B,44,M,15,555.1,639616,0,540943,0,0
C,27,F,16,901.4,567355,0,511964,0,0
B,66,F,16,56.4,582895,0,503321,0,0
C,65,M,13,818.0,389195,0,360737,0,0
A,61,M,11,579.8,443761,0,355535,0,0
B,34,F,14,128.8,663615,0,566689,0,0
C,27,F,12,432.8,475720,0,393992,0,0
B,43,M,19,997.6,608099,0,581694,0,0
A,66,F,8,941.6,420150,0,329112,0,0
A,68,F,11,760.4,519141,0,491678,0,0
A,67,M,16,457.1,561413,0,516868,0,0
C,66,F,16,524.2,477197,0,464420,0,0
C,59,M,10,184.8,447425,0,430008,0,0
B,23,M,15,966.0,359959,0,287508,0,0
A,27,F,11,759.8,654356,0,597727,0,0
A,37,F,11,497.5,308470,0,262579,0,0
A,36,F,9,608.5,318827,0,259644,0,0
C,20,F,18,228.3,390863,0,293727,0,0
A,46,F,18,291.7,642768,0,562431,0,0
B,35,M,10,477.5,497510,0,485729,0,0
D,20,F,19,844.5,370491,0,288496,0,0
A,43,M,17,419.8,507089,0,487758,0,0
B,51,F,12,415.1,465919,0,380947,0,0
A,70,F,7,185.5,462769,0,426823,0,0
B,46,F,7,295.3,305483,0,208200,0,0
B,67,M,14,256.6,415378,0,355893,0,0
B,18,M,15,467.3,368552,0,308400,0,0
A,18,M,15,231.7,300510,0,203080,0,0
D,19,M,11,7.2,623395,0,602978,0,0
C,46,F,12,413.9,553960,0,476521,0,0
A,35,F,9,104.7,492513,0,449449,0,0
C,63,F,18,746.3,384946,0,326432,0,0
D,45,F,13,914.9,383308,0,331155,0,0
C,58,F,5,326.5,467812,0,413392,0,0
B,32,M,19,13.7,613961,0,570546,0,0
D,46,F,17,365.5,339132,0,323366,0,0
C,34,F,11,639.7,624030,0,543657,0,0
D,57,F,12,533.1,496236,0,428208,0,0
A,27,M,13,536.7,467281,0,439902,0,0
C,70,M,17,212.4,520326,0,482403,0,0
B,65,F,15,456.8,654931,0,581735,0,0
D,62,F,11,926.0,458652,0,429853,0,0
D,57,M,14,839.2,344319,0,310947,0,0
A,45,M,5,651.9,438166,0,349454,0,0
D,18,M,6,308.8,436811,0,390230,0,0
B,51,F,7,582.0,643615,0,549712,0,0
B,66,M,13,107.0,547857,0,455811,0,0
B,19,F,9,887.1,331632,0,260537,0,0
A,61,F,18,788.8,505841,0,482856,0,0
C,63,M,18,33.9,362944,0,352541,0,0
C,68,M,13,662.1,528829,0,468449,0,0
A,64,F,14,165.6,323177,0,284365,0,0
D,47,F,15,875.2,359491,0,269709,0,0
B,61,F,10,343.3,687543,0,625755,0,0
D,34,F,9,557.7,396972,0,366823,0,0
C,67,F,14,433.8,692352,0,607183,0,0
D,38,F,6,375.5,458307,0,435575,0,0
D,59,F,14,260.1,473113,0,378908,0,0
B,43,M,17,665.5,467690,0,419343,0,0
A,62,F,7,777.0,622678,0,582292,0,0
A,27,M,16,314.6,396050,0,347604,0,0
B,68,M,12,561.1,330116,0,310474,0,0
A,59,M,19,272.0,442361,0,407045,0,0
B,25,F,5,747.5,655379,0,568840,0,0
A,66,M,16,436.9,532234,0,486819,0,0
D,49,F,8,509.9,532965,0,456051,0,0
C,68,M,14,548.8,562894,0,485763,0,0
C,37,M,7,742.8,307438,0,294713,0,0
D,67,M,10,439.6,592578,0,510157,0,0
D,53,M,20,471.0,577550,0,496608,0,0
A,34,F,6,160.0,658400,0,558537,0,0
B,29,M,14,478.2,368947,0,357322,0,0
D,60,F,17,747.8,313470,0,256204,0,0
D,67,F,5,956.3,456901,0,372298,0,0
B,47,F,16,27.1,507789,0,458755,0,0
D,19,F,20,950.5,593587,0,495721,0,0
C,32,M,6,755.8,416667,0,323834,0,0
C,55,M,9,258.6,614183,0,595926,0,0
C,40,M,8,496.9,442070,0,353318,0,0
C,70,F,9,65.8,301228,0,273756,0,0
C,35,M,11,208.1,422473,0,408185,0,0
D,46,M,8,660.2,340582,0,313035,0,0
A,46,F,17,100.7,448233,0,408055,0,0
B,31,M,12,990.2,484660,0,401010,0,0
C,45,M,6,7.0,335677,0,285772,0,0
B,40,M,18,114.5,592751,0,540581,0,0
D,62,M,19,869.4,639392,0,595753,0,0
C,57,M,18,793.4,556788,0,518670,0,0
D,70,F,10,544.2,394821,0,377820,0,0
A,63,F,9,733.1,585560,0,527372,0,0
B,47,F,13,705.9,353233,0,286404,0,0
C,30,M,11,115.6,561355,0,545142,0,0
D,37,F,9,914.7,499523,0,485137,0,0
C,51,M,19,467.3,339252,0,299565,0,0
C,67,M,9,118.3,620429,0,607415,0,0
A,58,F,6,266.8,550540,0,467050,0,0
A,58,F,17,925.2,449779,0,394551,0,0
A,33,F,14,205.3,429540,0,405535,0,0
D,25,F,20,370.1,552331,0,533615,0,0
D,31,F,16,145.8,696320,0,679087,0,0
D,27,F,10,453.7,413664,0,340131,0,0
B,51,F,13,630.3,690016,0,676836,0,0
A,23,M,17,503.8,425120,0,330855,0,0
A,57,F,15,971.5,623409,0,587728,0,0
A,61,M,13,360.6,559985,0,484811,0,0
B,54,M,13,14.8,583945,0,564936,0,0
A,57,M,20,451.7,314557,0,277712,0,0
A,69,F,11,935.8,675593,0,624991,0,0
B,29,M,17,639.3,464299,0,390371,0,0
C,49,F,14,346.4,513594,0,474895,0,0
B,67,M,6,400.5,662365,0,622874,0,0
B,20,M,19,380.6,546402,0,463178,0,0
B,68,M,11,207.6,466577,0,391185,0,0
A,51,M,16,57.9,582630,0,507347,0,0
C,42,F,8,534.9,402419,0,339638,0,0
A,39,M,10,501.9,685576,0,640274,0,0
C,43,F,11,140.0,635309,0,573118,0,0
B,34,M,8,964.0,691904,0,658240,0,0
D,34,M,14,108.8,665705,0,581907,0,0
B,59,F,5,853.2,348652,0,279092,0,0
C,68,M,7,145.8,461221,0,417328,0,0
D,59,M,11,482.5,557117,0,509545,0,0
D,50,M,12,166.5,317302,0,249175,0,0
A,39,F,5,544.2,450087,0,420836,0,0
B,61,F,13,713.2,574598,0,474615,0,0
C,39,M,14,192.1,612635,0,562073,0,0
A,66,M,6,986.3,367902,0,336062,0,0
B,31,M,15,801.8,394944,0,377696,0,0
D,24,M,14,247.0,433669,0,340806,0,0
D,39,F,13,559.0,696963,0,634718,0,0
C,65,M,20,51.0,563055,0,485089,0,0
D,46,M,10,387.6,387783,0,305193,0,0
A,45,F,20,845.2,348730,0,307617,0,0
D,67,M,11,352.1,368182,0,281809,0,0
A,56,M,12,718.8,551273,0,540736,0,0
A,33,M,17,231.1,473552,0,399609,0,0
B,56,M,9,46.7,683074,0,641580,0,0
B,59,M,11,858.0,566321,0,493496,0,0
B,48,F,11,871.1,559196,0,471117,0,0
A,58,F,17,234.0,403243,0,371983,0,0
B,53,M,17,312.6,517701,0,501406,0,0
B,29,F,17,258.7,326969,0,263745,0,0
B,48,M,6,174.0,668856,0,630085,0,0
D,65,M,18,458.1,680219,0,639700,0,0
D,18,F,20,534.7,492287,0,479365,0,0
B,64,F,8,580.7,417109,0,401650,0,0
C,47,M,9,330.3,647906,0,572887,0,0
D,18,F,9,18.2,371610,0,289821,0,0
B,68,F,13,631.9,307952,0,226619,0,0
D,22,F,11,250.4,426676,0,367974,0,0
D,26,F,5,463.3,581352,0,553015,0,0
D,68,F,18,945.3,462748,0,428637,0,0
C,18,F,17,203.1,686812,0,605187,0,0
C,29,F,11,687.8,610104,0,564109,0,0
D,27,M,8,875.1,663427,0,619854,0,0
A,38,F,14,309.2,675963,0,635119,0,0
C,47,M,19,641.8,325317,0,285987,0,0
B,47,M,16,829.4,501411,0,443020,0,0
D,70,F,14,968.6,600547,0,576031,0,0
B,70,F,20,551.5,477644,0,402384,0,0
A,43,M,16,387.2,352426,0,311434,0,0
C,36,F,11,738.6,596356,0,552460,0,0
A,32,M,8,817.5,347807,0,248398,0,0
B,39,M,20,177.0,500437,0,421121,0,0
B,26,F,12,762.5,661730,0,574400,0,0
B,59,M,7,237.4,657955,0,574871,0,0
D,58,F,11,988.4,594847,0,498542,0,0
C,47,F,15,187.9,380975,0,304210,0,0
A,40,F,20,578.1,474951,0,403692,0,0
A,54,F,20,59.0,473727,0,402272,0,0
C,53,F,11,172.7,596457,0,509988,0,0
C,30,M,17,492.3,449232,0,389158,0,0
B,54,F,20,438.4,653560,0,634542,0,0
A,55,M,9,181.0,515841,0,462990,0,0
A,42,F,17,969.0,462517,0,376519,0,0
B,60,F,19,300.8,626828,0,605197,0,0
A,66,F,11,700.0,658234,0,594790,0,0
B,19,F,20,854.4,582807,0,513486,0,0
A,51,F,10,150.4,513033,0,455532,0,0
D,29,F,9,319.7,591055,0,513800,0,0
C,60,M,13,173.7,630226,0,563095,0,0
B,67,F,17,432.9,544920,0,529251,0,0
B,40,M,17,732.3,521335,0,492052,0,0
C,47,F,7,406.0,533228,0,437093,0,0
A,57,M,11,719.9,416381,0,399258,0,0
C,66,M,13,863.0,568547,0,471554,0,0
B,43,M,20,757.4,430080,0,356004,0,0
D,42,F,14,537.4,521146,0,464498,0,0
C,68,M,7,250.9,336773,0,299904,0,0
B,25,M,20,497.5,381758,0,368349,0,0
A,24,M,5,302.0,433095,0,411704,0,0
A,46,F,10,130.0,436860,0,415200,0,0
B,49,M,9,721.5,575765,0,560332,0,0
D,67,F,14,335.6,476663,0,412074,0,0
A,44,M,20,565.1,663158,0,587054,0,0
D,52,M,6,151.0,539021,0,497123,0,0
D,48,M,5,833.7,491950,0,481167,0,0
C,42,M,9,313.4,465798,0,408849,0,0
B,50,M,14,707.3,310464,0,246918,0,0
B,58,F,17,848.6,493571,0,444350,0,0
D,67,M,20,464.6,350086,0,282801,0,0
A,47,M,6,378.1,546135,0,524586,0,0
A,19,M,20,969.0,490059,0,423190,0,0
A,22,M,20,115.1,588555,0,570358,0,0
B,21,M,5,408.3,675673,0,620360,0,0
D,70,M,7,142.5,362078,0,346980,0,0
A,25,F,6,557.3,352601,0,277409,0,0
B,24,M,12,687.7,538229,0,439529,0,0
D,69,F,20,347.8,419861,0,338443,0,0
B,51,F,20,285.8,571824,0,473858,0,0
A,49,M,18,784.9,597538,0,570263,0,0
B,35,M,7,218.0,667939,0,626140,0,0
A,33,M,14,384.9,566707,0,472790,0,0
C,28,F,16,672.3,549879,0,480930,0,0
A,41,M,12,782.0,521337,0,449135,0,0
B,25,M,15,844.5,458851,0,413207,0,0
C,58,F,7,905.5,685593,0,671486,0,0
C,68,M,13,112.7,564679,0,503218,0,0
D,41,M,20,28.2,560380,0,544370,0,0
D,19,M,17,774.2,392825,0,380094,0,0
A,39,F,19,69.6,530931,0,497438,0,0
C,32,M,6,301.6,325938,0,284444,0,0
D,27,F,18,101.1,344206,0,286822,0,0
A,63,M,7,223.4,637426,0,600754,0,0
C,41,M,20,651.5,379266,0,315353,0,0
B,51,M,17,186.4,483994,0,434862,0,0
D,70,M,5,770.4,652188,0,625487,0,0
D,55,F,7,136.2,389962,0,293995,0,0
B,67,F,6,157.2,422685,0,356155,0,0
C,29,F,5,706.6,345991,0,315148,0,0
D,57,F,9,671.0,401484,0,389028,0,0
C,32,F,7,127.5,498002,0,416489,0,0
A,60,M,18,4.3,589911,0,494401,0,0
B,67,M,11,514.4,494293,0,477273,0,0
D,26,M,18,141.8,370760,0,275099,0,0
C,61,F,12,835.5,591462,0,545691,0,0
A,43,M,17,699.3,439898,0,374945,0,0
B,67,F,5,155.1,385961,0,328233,0,0
A,29,M,11,879.0,615458,0,550370,0,0
A,44,F,14,319.9,669542,0,607431,0,0
D,55,M,20,47.3,577599,0,509708,0,0
D,60,M,14,392.4,593899,0,557142,0,0
C,67,F,13,254.4,316239,0,220097,0,0
B,51,M,20,133.3,402828,0,306760,0,0
D,65,M,10,43.7,658405,0,565673,0,0
C,65,F,20,579.0,462913,0,441759,0,0
B,44,F,7,767.4,515185,0,450877,0,0
A,30,M,6,213.0,624237,0,549943,0,0
A,68,F,7,749.1,620131,0,520657,0,0
D,45,M,14,967.8,580174,0,523532,0,0
A,53,M,19,944.6,444516,0,403637,0,0
B,62,F,20,227.8,659081,0,635318,0,0
B,60,F,20,683.2,365451,0,283416,0,0
C,35,F,20,160.5,425436,0,382432,0,0
D,37,M,6,894.0,365169,0,307346,0,0
B,60,M,20,245.6,580874,0,529660,0,0
A,40,M,8,430.4,678657,0,623945,0,0
A,34,F,17,504.4,525245,0,473597,0,0
D,31,F,16,362.0,371585,0,348399,0,0
A,54,M,18,476.7,660639,0,565318,0,0
A,36,M,8,505.2,611133,0,544294,0,0
D,31,M,19,587.6,581589,0,499111,0,0
B,18,M,5,59.0,665343,0,623746,0,0
C,32,F,6,657.0,628690,0,563494,0,0
C,56,M,13,738.8,575460,0,503923,0,0
D,45,M,10,442.7,541015,0,477637,0,0
C,27,F,9,131.9,574775,0,490855,0,0
D,51,F,11,10.9,391982,0,318124,0,0
D,68,F,15,140.9,496161,0,468341,0,0
A,36,F,16,91.9,415273,0,332587,0,0
D,70,M,12,122.5,308458,0,269933,0,0
D,56,M,10,46.6,358990,0,267380,0,0
C,68,F,11,23.3,462296,0,380287,0,0
D,26,F,6,385.3,638099,0,610248,0,0
D,60,M,5,390.1,479713,0,421892,0,0
D,30,F,17,535.4,682808,0,650442,0,0
B,70,F,18,807.4,387983,0,370138,0,0
D,19,F,18,569.1,619921,0,557244,0,0
A,32,M,13,347.4,317558,0,245598,0,0
B,47,M,5,865.2,564076,0,494734,0,0
C,49,M,10,101.6,583538,0,516318,0,0
D,40,F,9,342.2,601324,0,511417,0,0
C,48,M,12,430.2,302787,0,234618,0,0
A,69,M,17,611.1,397723,0,301252,0,0
B,57,M,20,52.8,433676,0,337306,0,0
D,62,F,10,716.0,568130,0,468679,0,0
A,47,F,18,789.3,656463,0,608003,0,0
C,42,F,16,582.0,560524,0,527339,0,0
B,64,M,16,794.4,509197,0,441129,0,0
B,41,M,14,282.0,528676,0,455279,0,0
A,27,F,16,873.7,362417,0,277506,0,0
C,28,M,9,233.0,632241,0,606186,0,0
C,31,M,8,888.1,526197,0,482418,0,0
A,70,M,9,519.4,351589,0,310744,0,0
B,23,M,9,537.9,550162,0,514882,0,0
A,52,M,18,669.8,688067,0,653017,0,0
C,63,M,15,463.9,506249,0,465678,0,0
D,68,F,7,684.8,594972,0,565341,0,0
D,18,F,18,663.3,632297,0,545109,0,0
A,64,M,6,20.1,612586,0,521304,0,0
C,66,F,11,790.3,639382,0,539443,0,0
B,25,F,5,341.2,636828,0,607313,0,0
D,69,M,15,120.5,401136,0,368747,0,0
B,47,F,20,501.1,667953,0,577820,0,0
B,25,M,18,738.1,427754,0,413867,0,0
B,33,F,14,807.8,464810,0,426609,0,0
B,55,F,14,633.4,427707,0,409478,0,0
A,26,M,19,557.2,416447,0,351495,0,0
A,33,M,18,865.2,325717,0,264362,0,0
A,39,F,20,108.9,312303,0,283649,0,0
B,33,F,6,577.2,518392,0,505331,0,0
D,54,F,11,865.7,684473,0,599950,0,0
C,51,F,18,681.0,543487,0,517924,0,0
D,35,M,6,659.2,671236,0,574782,0,0
D,39,F,14,903.6,432978,0,390871,0,0
A,57,M,9,189.0,357514,0,334007,0,0
B,20,F,19,706.6,460584,0,364081,0,0
D,68,M,17,791.7,554734,0,503068,0,0
B,63,M,19,729.1,471469,0,404596,0,0
C,36,M,17,982.7,406633,0,316836,0,0
C,47,F,15,568.0,553357,0,523661,0,0
A,35,F,5,773.6,693180,0,632860,0,0
D,68,F,11,950.8,562845,0,546049,0,0
A,18,F,19,189.8,518277,0,471589,0,0
D,19,M,13,16.4,438241,0,388407,0,0
C,65,F,8,469.9,699548,0,653642,0,0
A,31,F,7,19.1,607318,0,588690,0,0
C,20,M,17,231.1,393133,0,350952,0,0
A,21,F,19,456.4,324781,0,282635,0,0
A,26,M,15,323.5,318767,0,278278,0,0
C,53,F,13,374.8,380120,0,289957,0,0
C,53,F,8,430.7,653543,0,616104,0,0
C,69,F,5,799.6,395753,0,298818,0,0
C,42,M,13,638.2,339601,0,307164,0,0
A,28,M,11,426.6,428718,0,400651,0,0
A,30,M,8,374.3,309443,0,238668,0,0
